Invoice,StockCode,Description,Quantity,InvoiceDate,Price,CustomerID,Country
562574,47590A,BLUE HAPPY BIRTHDAY BUNTING,1,2011-08-07 12:42:00,5.45,14903.0,United Kingdom
539958,35965,FOLKART HEART NAPKIN RINGS,1,2010-12-23 13:26:00,3.36,,United Kingdom
572090,20668,DISCO BALL CHRISTMAS DECORATION,192,2011-10-20 14:33:00,0.12,13573.0,United Kingdom
544998,85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,2,2011-02-25 11:56:00,4.25,14470.0,United Kingdom
524019,22752,SET 7 BABUSHKA NESTING BOXES,2,2010-09-27 10:25:00,8.5,13662.0,United Kingdom
519343,35832,WOOLLY HAT SOCK GLOVE ADVENT STRING,12,2010-08-16 12:12:00,2.95,12687.0,Sweden
564837,17012A,ORIGAMI VANILLA INCENSE/CANDLE SET ,1,2011-08-30 12:40:00,2.46,,United Kingdom
504631,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2010-04-15 12:55:00,0.55,13647.0,United Kingdom
536975,22752,SET 7 BABUSHKA NESTING BOXES,6,2010-12-03 14:04:00,8.5,14911.0,EIRE
515768,84949,SILVER HANGING T-LIGHT HOLDER,3,2010-07-14 14:30:00,1.65,18096.0,United Kingdom
530780,22365,DOORMAT RESPECTABLE HOUSE,4,2010-11-04 12:06:00,7.95,12949.0,United Kingdom
513328,85150,LADIES & GENTLEMEN METAL SIGN,1,2010-06-23 17:16:00,5.06,,United Kingdom
503940,15060B,FAIRY CAKE DESIGN UMBRELLA,2,2010-04-08 14:47:00,8.47,,United Kingdom
540995,20866,BLUE ROSE FABRIC MIRROR,4,2011-01-13 09:30:00,0.83,,United Kingdom
546365,22629,SPACEBOY LUNCH BOX ,12,2011-03-11 11:35:00,1.95,12520.0,Germany
552358,22587,FELTCRAFT HAIRBAND RED AND BLUE,12,2011-05-09 12:20:00,0.85,15673.0,United Kingdom
553549,21172,PARTY METAL SIGN ,1,2011-05-17 16:09:00,4.13,,United Kingdom
569374,22712,CARD DOLLY GIRL ,1,2011-10-03 16:14:00,0.83,,United Kingdom
556481,21535,RED RETROSPOT SMALL MILK JUG,2,2011-06-12 13:00:00,2.55,16115.0,United Kingdom
498780,90037A,TINY CRYSTAL BRACELET RED,1,2010-02-23 10:50:00,2.54,,United Kingdom
545475,22093,MOTORING TISSUE BOX,36,2011-03-03 10:59:00,1.06,12415.0,Australia
538071,21035,SET/2 RED RETROSPOT TEA TOWELS ,2,2010-12-09 14:09:00,5.91,,United Kingdom
540977,21174,POTTERING IN THE SHED METAL SIGN,1,2011-01-12 15:01:00,4.21,,United Kingdom
489743,22347,PIZZA SLICE DISH,6,2009-12-02 11:24:00,1.25,16550.0,United Kingdom
567183,22197,POPCORN HOLDER,40,2011-09-18 15:33:00,0.85,14769.0,United Kingdom
522651,21888,BINGO SET,4,2010-09-16 10:51:00,3.75,12433.0,Norway
569372,82580,BATHROOM METAL SIGN,1,2011-10-03 16:04:00,1.25,,United Kingdom
510983,85232B,SET/3 RUSSIAN DOLL STACKING TINS,3,2010-06-04 12:23:00,10.17,,United Kingdom
537240,22586,FELTCRAFT HAIRBAND PINK AND BLUE,1,2010-12-06 10:08:00,1.66,,United Kingdom
537374,22568,FELTCRAFT CUSHION OWL,1,2010-12-06 12:55:00,3.75,17259.0,United Kingdom
545188,22659,LUNCH BOX I LOVE LONDON,1,2011-02-28 15:19:00,1.95,14056.0,United Kingdom
525709,22113,GREY HEART HOT WATER BOTTLE,2,2010-10-06 13:44:00,3.75,13554.0,United Kingdom
570688,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,1,2011-10-11 16:29:00,0.83,,United Kingdom
513814,20677,PINK SPOTTY BOWL,8,2010-06-29 09:59:00,1.25,15544.0,United Kingdom
525042,21098,CHRISTMAS TOILET ROLL,12,2010-10-03 13:09:00,1.25,14008.0,United Kingdom
575060,23084,RABBIT NIGHT LIGHT,12,2011-11-08 12:29:00,2.08,13089.0,United Kingdom
510544,21378,SMALL TALL CAMPHOR WOOD TOADSTOOL,1,2010-06-01 15:05:00,1.65,13869.0,United Kingdom
493079,72739B,WHITE CHOCOLATE SCENT CANDLE,1,2009-12-22 09:52:00,2.57,,United Kingdom
558614,23141,TRIPLE WIRE HOOK PINK HEART,3,2011-06-30 15:56:00,4.13,,United Kingdom
537799,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,10,2010-12-08 13:07:00,0.85,15916.0,United Kingdom
502037,22467,GUMBALL COAT RACK,36,2010-03-22 13:44:00,2.1,12472.0,Germany
580737,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,2011-12-06 09:05:00,1.25,14140.0,United Kingdom
567721,22039,BOTANICAL LILY GIFT WRAP,100,2011-09-22 10:38:00,0.42,12409.0,Switzerland
498133,21648,ASSORTED TUTTI FRUTTI SMALL PURSE,3,2010-02-16 17:24:00,2.51,,United Kingdom
561715,23346,SPACEBOY BEAKER,12,2011-07-29 12:03:00,1.25,13102.0,United Kingdom
498389,17033,"BROCADE PURSE,SMALL ARCH BUTTON",1,2010-02-18 14:43:00,0.29,14606.0,United Kingdom
491397,84578,ELEPHANT TOY WITH BLUE T-SHIRT,1,2009-12-10 16:39:00,3.75,12933.0,United Kingdom
528177,22564,ALPHABET STENCIL CRAFT,12,2010-10-21 10:46:00,1.25,17017.0,United Kingdom
581400,23207,LUNCH BAG ALPHABET DESIGN,5,2011-12-08 13:36:00,1.65,14056.0,United Kingdom
512590,22558,CLOTHES PEGS RETROSPOT PACK 24 ,6,2010-06-16 16:10:00,1.25,13571.0,United Kingdom
578270,22508,DOORSTOP RETROSPOT HEART,1,2011-11-23 13:39:00,7.46,14096.0,United Kingdom
514498,21242,RED SPOTTY PLATE ,1,2010-07-04 10:45:00,1.69,16782.0,United Kingdom
551012,20724,RED RETROSPOT CHARLOTTE BAG,15,2011-04-26 10:32:00,2.46,,United Kingdom
545041,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2011-02-27 10:30:00,2.95,14952.0,United Kingdom
544790,22379,RECYCLING BAG RETROSPOT ,6,2011-02-23 12:27:00,2.1,16940.0,United Kingdom
513655,22029,SPACEBOY BIRTHDAY CARD,1,2010-06-28 10:02:00,0.85,,United Kingdom
494814,22414,DOORMAT NEIGHBOURHOOD WITCH ,2,2010-01-19 09:05:00,13.57,,United Kingdom
569234,79302M,"ART LIGHTS,FUNK MONKEY",1,2011-10-02 15:33:00,2.95,17841.0,United Kingdom
570790,23365,SET 12 COLOUR PENCILS LOVE LONDON,16,2011-10-12 11:55:00,0.65,13575.0,United Kingdom
560701,23237,SET OF 4 KNICK KNACK TINS LEAF,1,2011-07-20 12:45:00,4.15,16729.0,United Kingdom
538808,22549,PICTURE DOMINOES,24,2010-12-14 12:11:00,1.45,14057.0,United Kingdom
539294,22277,COSMETIC BAG VINTAGE ROSE PAISLEY,1,2010-12-16 16:45:00,2.1,15532.0,United Kingdom
580712,21485,RETROSPOT HEART HOT WATER BOTTLE,3,2011-12-05 16:37:00,4.95,13021.0,United Kingdom
571318,23245,SET OF 3 REGENCY CAKE TINS,96,2011-10-17 10:50:00,4.95,17404.0,Sweden
573999,22979,PANTRY WASHING UP BRUSH,12,2011-11-02 11:43:00,1.45,12779.0,Poland
547094,22555,PLASTERS IN TIN STRONGMAN,12,2011-03-21 08:39:00,1.65,13934.0,United Kingdom
528927,84078A,SET/4 WHITE RETRO STORAGE CUBES ,1,2010-10-25 15:02:00,39.95,12748.0,United Kingdom
570875,20839,FRENCH PAISLEY CUSHION COVER ,12,2011-10-12 17:00:00,0.85,12667.0,Finland
538346,21165,BEWARE OF THE CAT METAL SIGN ,12,2010-12-10 14:53:00,1.69,17865.0,United Kingdom
505852,20718,RED SPOTTY SHOPPER BAG,10,2010-04-26 12:38:00,1.25,15384.0,United Kingdom
498441,85099C,JUMBO  BAG BAROQUE BLACK WHITE,3,2010-02-19 09:37:00,4.21,,United Kingdom
552671,72801d,4 SKY BLUE DINNER CANDLES,1,2011-05-10 15:06:00,2.46,,United Kingdom
537369,22940,FELTCRAFT CHRISTMAS FAIRY,1,2010-12-06 12:41:00,4.25,17860.0,United Kingdom
570458,23541,WALL ART CLASSIC PUDDINGS ,1,2011-10-10 15:39:00,8.25,14535.0,United Kingdom
510549,22185,SLATE TILE NATURAL HANGING,5,2010-06-01 16:06:00,1.65,13719.0,United Kingdom
529324,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,1,2010-10-27 14:07:00,3.75,17894.0,United Kingdom
558747,22666,RECIPE BOX PANTRY YELLOW DESIGN,5,2011-07-03 10:11:00,2.95,15465.0,United Kingdom
491043,21471,STRAWBERRY RAFFIA FOOD COVER,7,2009-12-09 09:51:00,7.78,,United Kingdom
562377,21621,VINTAGE UNION JACK BUNTING,6,2011-08-04 15:04:00,8.5,14535.0,United Kingdom
507938,16255,,-76,2010-05-12 10:12:00,0.0,,United Kingdom
539305,85049E,SCANDINAVIAN REDS RIBBONS,12,2010-12-16 17:37:00,1.25,14334.0,United Kingdom
526903,22986,GINGHAM ROSE WRAP,25,2010-10-13 15:13:00,0.42,17851.0,United Kingdom
496012,84986B,SET OF 36 SILVER PAPER DOILIES,10,2010-01-28 12:59:00,1.45,16779.0,United Kingdom
569866,23366,SET 12 COLOURING PENCILS DOILY,2,2011-10-06 14:50:00,0.65,12757.0,Portugal
501157,21356,TOAST ITS - FAIRY FLOWER,2,2010-03-14 16:18:00,1.25,16686.0,United Kingdom
566534,21239,PINK  POLKADOT CUP,4,2011-09-13 11:32:00,1.63,,United Kingdom
501618,21890,S/6 WOODEN SKITTLES IN COTTON BAG,6,2010-03-18 11:10:00,2.95,15819.0,United Kingdom
541421,21913,VINTAGE SEASIDE JIGSAW PUZZLES,3,2011-01-17 17:44:00,3.29,,United Kingdom
489665,20870,OPULENT VELVET CANDLE IN BOX,18,2009-12-01 18:07:00,1.25,14108.0,United Kingdom
500331,16161U,"WRAP,SUKI AND FRIENDS",25,2010-03-07 13:08:00,0.42,13764.0,United Kingdom
515912,22667,RECIPE BOX RETRO SPOT DESIGN,6,2010-07-15 13:19:00,2.95,15249.0,United Kingdom
C507451,79323B,BLACK CHERRY LIGHTS,-24,2010-05-10 10:04:00,5.45,14258.0,United Kingdom
511290,22382,LUNCH BAG SPACEBOY DESIGN ,10,2010-06-07 14:52:00,1.65,12937.0,United Kingdom
518276,85027L,FRENCH CHATEAU LARGE PLATTER ,18,2010-08-06 10:06:00,1.95,16103.0,United Kingdom
491041,20701,PINK CAT FLORAL CUSHION COVER ,1,2009-12-09 09:42:00,10.39,,United Kingdom
509400,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2010-05-23 11:19:00,0.85,16923.0,United Kingdom
513328,21545,CERAMIC BIRDHOUSE BUTTERFLY SMALL,1,2010-06-23 17:16:00,5.91,,United Kingdom
502746,84270,ASSTD DESIGN BUBBLE GUM RING,2,2010-03-26 12:53:00,0.43,,United Kingdom
562616,23297,SET 40 HEART SHAPE PETIT FOUR CASES,16,2011-08-08 12:28:00,1.65,14748.0,United Kingdom
552660,22425,ENAMEL COLANDER CREAM,1,2011-05-10 15:03:00,9.96,,United Kingdom
511300,22383,LUNCH BAG SUKI  DESIGN ,1,2010-06-07 15:31:00,1.65,16788.0,United Kingdom
548898,21755,LOVE BUILDING BLOCK WORD,1,2011-04-04 16:28:00,5.95,17214.0,United Kingdom
560292,21033,JUMBO BAG CHARLIE AND LOLA TOYS,3,2011-07-18 10:19:00,4.13,,United Kingdom
530015,21587,COSY HOUR GIANT TUBE MATCHES,12,2010-11-01 10:42:00,2.55,15365.0,United Kingdom
498094,21901,"KEY FOB , BACK DOOR ",48,2010-02-16 12:44:00,0.65,17778.0,United Kingdom
554275,23087,ZINC  HEART T-LIGHT HOLDER,16,2011-05-23 13:17:00,1.25,14903.0,United Kingdom
499237,22413,METAL SIGN TAKE IT OR LEAVE IT ,6,2010-02-25 13:19:00,2.95,13735.0,United Kingdom
497208,21621,VINTAGE UNION JACK BUNTING,1,2010-02-07 12:16:00,8.5,15584.0,United Kingdom
541999,85088,CANDY SPOT HAND BAG,1,2011-01-25 10:45:00,4.13,,United Kingdom
557222,22846,BREAD BIN DINER STYLE RED ,2,2011-06-17 13:14:00,16.95,14936.0,Channel Islands
501552,85014A,BLACK/BLUE DOTS RUFFLED UMBRELLA,2,2010-03-17 15:37:00,5.95,14249.0,United Kingdom
556487,21122,SET/10 PINK POLKADOT PARTY CANDLES,1,2011-06-12 13:51:00,1.25,17289.0,United Kingdom
552039,21155,RED RETROSPOT PEG BAG,6,2011-05-06 08:10:00,2.55,13081.0,United Kingdom
568212,22473,TV DINNER TRAY VINTAGE PAISLEY,2,2011-09-25 16:05:00,4.95,15154.0,United Kingdom
501010,21684,SMALL MEDINA STAMPED METAL BOWL ,6,2010-03-11 15:33:00,0.85,13715.0,United Kingdom
511474,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,3,2010-06-08 13:27:00,2.1,16791.0,United Kingdom
506959,21378,SMALL TALL CAMPHOR WOOD TOADSTOOL,2,2010-05-05 12:05:00,3.36,,United Kingdom
579508,22754,SMALL RED BABUSHKA NOTEBOOK ,1,2011-11-29 16:33:00,1.63,,United Kingdom
532369,85135B,BLUE DRAGONFLY HELICOPTER,1,2010-11-11 17:55:00,7.95,17862.0,United Kingdom
502868,21758,VINTAGE SHELLS PRINT,1,2010-03-28 16:04:00,6.45,16655.0,United Kingdom
512128,21915,RED  HARMONICA IN BOX ,12,2010-06-14 09:40:00,1.25,12594.0,Italy
550768,23060,HEART BEADED TRELLIS DECORATION,2,2011-04-20 12:44:00,2.08,15039.0,United Kingdom
494018,84596E,SMALL LICORICE DES PINK BOWL,2,2010-01-11 09:37:00,1.7,,United Kingdom
547551,22041,"RECORD FRAME 7"" SINGLE SIZE ",1,2011-03-23 15:55:00,4.96,,United Kingdom
549577,21504,SKULLS GREETING CARD,12,2011-04-11 08:16:00,0.42,14286.0,United Kingdom
C493190,22313,OFFICE MUG WARMER PINK,-2,2009-12-22 13:08:00,4.95,15581.0,United Kingdom
516485,21535,RED RETROSPOT SMALL MILK JUG,6,2010-07-21 09:46:00,2.55,12720.0,Germany
520815,22087,PAPER BUNTING WHITE LACE,1,2010-08-31 11:40:00,2.95,15910.0,United Kingdom
573347,22178,VICTORIAN GLASS HANGING T-LIGHT,6,2011-10-30 12:26:00,1.95,13137.0,United Kingdom
564757,22381,TOY TIDY PINK POLKADOT,1,2011-08-30 10:36:00,4.13,,United Kingdom
545217,20726,LUNCH BAG WOODLAND,1,2011-02-28 16:59:00,4.13,,United Kingdom
528594,48194,DOORMAT HEARTS,1,2010-10-22 14:23:00,14.43,,United Kingdom
536500,22712,CARD DOLLY GIRL ,12,2010-12-01 12:35:00,0.42,17377.0,United Kingdom
565579,23205,CHARLOTTE BAG VINTAGE ALPHABET ,2,2011-09-05 12:35:00,0.85,18283.0,United Kingdom
541509,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,1,2011-01-18 16:31:00,2.95,13263.0,United Kingdom
496445,22247,BUNNY DECORATION MAGIC GARDEN,16,2010-02-01 13:59:00,0.85,13206.0,United Kingdom
515253,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,8,2010-07-09 11:43:00,2.95,18260.0,United Kingdom
495994,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,3,2010-01-28 11:36:00,2.95,15563.0,United Kingdom
561898,85049H,URBAN BLACK RIBBONS ,12,2011-07-31 15:25:00,1.25,12456.0,Switzerland
496470,22082,RIBBON REEL STRIPES DESIGN ,5,2010-02-01 15:23:00,1.65,14540.0,United Kingdom
536876,21754,HOME BUILDING BLOCK WORD,1,2010-12-03 11:36:00,11.87,,United Kingdom
568917,23204,CHARLOTTE BAG APPLES DESIGN,10,2011-09-29 14:11:00,0.85,15955.0,United Kingdom
541282,23231,WRAP DOILEY DESIGN,25,2011-01-17 12:31:00,0.42,17690.0,United Kingdom
581006,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,4,2011-12-07 08:45:00,3.75,14911.0,EIRE
534959,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,24,2010-11-24 15:35:00,2.75,13162.0,United Kingdom
561043,23245,SET OF 3 REGENCY CAKE TINS,1,2011-07-24 12:20:00,4.95,15708.0,United Kingdom
522975,21843,RED RETROSPOT CAKE STAND,1,2010-09-19 13:37:00,10.95,16524.0,United Kingdom
530083,22777,GLASS CLOCHE LARGE,2,2010-11-01 13:04:00,8.5,13148.0,United Kingdom
562963,21365,MIRRORED WALL ART STARS,12,2011-08-11 10:29:00,0.75,13203.0,United Kingdom
567798,82552,WASHROOM METAL SIGN,12,2011-09-22 12:00:00,1.45,13089.0,United Kingdom
579144,23498,CLASSIC BICYCLE CLIPS ,12,2011-11-28 13:11:00,1.45,13269.0,United Kingdom
531738,22551,PLASTERS IN TIN SPACEBOY,1,2010-11-09 12:39:00,1.65,16960.0,United Kingdom
580730,21258,VICTORIAN SEWING BOX LARGE,1,2011-12-05 17:28:00,24.96,,United Kingdom
497691,21190,PINK HEARTS PAPER GARLAND,2,2010-02-11 15:29:00,1.65,14040.0,United Kingdom
568346,35911A,MULTICOLOUR RABBIT EGG WARMER,1,2011-09-26 15:28:00,0.83,14096.0,United Kingdom
514950,90062,CARNIVAL BRACELET,1,2010-07-07 11:57:00,12.75,,United Kingdom
567656,85231G,ORANGE SCENTED SET/9 T-LIGHTS,1,2011-09-21 14:40:00,1.63,14096.0,United Kingdom
507393,21524,DOOR MAT SPOTTY HOME SWEET HOME,10,2010-05-09 12:49:00,6.35,14911.0,EIRE
572872,22070,SMALL RED RETROSPOT MUG IN BOX ,2,2011-10-26 13:27:00,3.75,15320.0,United Kingdom
520626,85230A,OPIUM SCENTED VOTIVE CANDLE,72,2010-08-27 12:18:00,0.29,17869.0,United Kingdom
562106,23166,MEDIUM CERAMIC TOP STORAGE JAR,3,2011-08-02 15:19:00,1.25,14076.0,United Kingdom
537624,21820,GLITTER HEART GARLAND WITH BELLS ,1,2010-12-07 14:41:00,3.75,12748.0,United Kingdom
565841,22718,CARD CAT AND TREE ,1,2011-09-07 12:04:00,0.83,,United Kingdom
534319,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,4,2010-11-22 11:37:00,1.27,,United Kingdom
518774,17084N,FAIRY DREAMS INCENSE ,10,2010-08-11 15:40:00,0.43,,United Kingdom
529326,21314,SMALL GLASS HEART TRINKET POT,1,2010-10-27 14:14:00,2.1,13547.0,United Kingdom
574306,20992,JAZZ HEARTS PURSE NOTEBOOK,72,2011-11-03 16:37:00,0.39,17481.0,United Kingdom
577078,21065,BOOM BOX SPEAKER GIRLS,2,2011-11-17 15:17:00,4.13,,United Kingdom
575128,23323,WHITE WICKER STAR ,6,2011-11-08 14:27:00,2.1,16837.0,United Kingdom
C564913,22963,JAM JAR WITH GREEN LID,-2,2011-08-31 12:39:00,0.72,12560.0,Germany
555348,22193,RED DINER WALL CLOCK,1,2011-06-02 12:06:00,8.5,15184.0,United Kingdom
523129,22112,CHOCOLATE HOT WATER BOTTLE,1,2010-09-20 13:44:00,4.95,17841.0,United Kingdom
567477,22702,BLACK AND WHITE CAT BOWL,6,2011-09-20 13:20:00,2.1,16327.0,United Kingdom
520190,21499,BLUE SPOTS  WRAP,25,2010-08-24 14:31:00,0.42,15680.0,United Kingdom
C562142,23163,REGENCY SUGAR TONGS,-7,2011-08-03 10:37:00,2.08,15189.0,United Kingdom
516629,22202,MILK PAN PINK RETROSPOT,4,2010-07-22 10:09:00,3.75,16736.0,United Kingdom
528351,22677,"FRENCH BLUE METAL DOOR SIGN, 2",3,2010-10-21 14:29:00,1.25,13166.0,United Kingdom
538537,82482,WOODEN PICTURE FRAME WHITE FINISH,12,2010-12-13 10:41:00,2.55,12747.0,United Kingdom
520584,22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,2,2010-08-27 10:40:00,6.35,12839.0,United Kingdom
538403,21819,GLITTER CHRISTMAS STAR ,10,2010-12-12 11:46:00,0.85,17211.0,United Kingdom
537126,20754,RETROSPOT RED WASHING UP GLOVES,3,2010-12-05 12:13:00,2.1,18118.0,United Kingdom
563354,22147,FELTCRAFT BUTTERFLY HEARTS,2,2011-08-15 14:35:00,1.45,15271.0,United Kingdom
496595,84029E,RED WOOLLY HOTTIE WHITE HEART.,3,2010-02-02 15:49:00,3.75,13042.0,United Kingdom
574700,47591D,PINK FAIRY CAKE CHILDRENS APRON,2,2011-11-06 13:53:00,1.95,16033.0,United Kingdom
525709,22472,TV DINNER TRAY DOLLY GIRL,1,2010-10-06 13:44:00,4.95,13554.0,United Kingdom
535407,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,3,2010-11-26 11:20:00,4.21,,United Kingdom
494382,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,1,2010-01-13 17:51:00,0.84,,United Kingdom
524205,15056N,EDWARDIAN PARASOL NATURAL,6,2010-09-28 10:24:00,5.95,14911.0,EIRE
538146,21242,RED RETROSPOT PLATE ,8,2010-12-09 16:10:00,1.69,15596.0,United Kingdom
573777,22555,PLASTERS IN TIN STRONGMAN,12,2011-11-01 10:49:00,1.65,13726.0,United Kingdom
501618,20726,LUNCH BAG WOODLAND,10,2010-03-18 11:09:00,1.65,15819.0,United Kingdom
566603,23189,SET OF 12 FORK CANDLES,1,2011-09-13 16:12:00,5.79,,United Kingdom
515254,84968A,S/16 VINTAGE ROSE CUTLERY,1,2010-07-09 11:44:00,25.49,,United Kingdom
514497,22507,MEMO BOARD RETROSPOT  DESIGN,1,2010-07-04 10:36:00,4.95,16782.0,United Kingdom
537201,20668,DISCO BALL CHRISTMAS DECORATION,24,2010-12-05 14:19:00,0.12,12472.0,Germany
491700,84992,72 SWEETHEART FAIRY CAKE CASES,3,2009-12-13 13:39:00,0.55,17802.0,United Kingdom
539453,22460,EMBOSSED GLASS TEALIGHT HOLDER,1,2010-12-17 17:08:00,2.51,,United Kingdom
525355,22952,72 CAKE CASES VINTAGE CHRISTMAS,24,2010-10-05 11:32:00,0.55,16062.0,United Kingdom
544812,21884,CAKES AND BOWS GIFT  TAPE,1,2011-02-23 15:58:00,1.63,,United Kingdom
490323,35400,WOODEN BOX ADVENT CALENDAR ,1,2009-12-04 15:27:00,8.95,14087.0,United Kingdom
537240,84988,SET OF 72 PINK HEART PAPER DOILIES,3,2010-12-06 10:08:00,2.98,,United Kingdom
529727,16168M,FUNKY MONKEY GIFT BAG MEDIUM,1,2010-10-29 14:12:00,0.85,,United Kingdom
572336,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,24,2011-10-24 10:29:00,0.39,13523.0,United Kingdom
548991,21523,DOORMAT FANCY FONT HOME SWEET HOME,1,2011-04-05 13:48:00,7.95,16915.0,United Kingdom
490304,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,2009-12-04 14:35:00,3.75,17593.0,United Kingdom
538397,22567,20 DOLLY PEGS RETROSPOT,96,2010-12-12 11:44:00,1.06,12753.0,Japan
534432,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,1,2010-11-22 15:01:00,3.75,18283.0,United Kingdom
494786,85099B,JUMBO BAG RED WHITE SPOTTY ,1,2010-01-18 13:24:00,4.21,,United Kingdom
518553,21078,SET/20 STRAWBERRY PAPER NAPKINS ,24,2010-08-10 08:49:00,0.85,16279.0,United Kingdom
514503,21165,BEWARE OF THE CAT METAL SIGN ,1,2010-07-04 11:16:00,1.69,15443.0,United Kingdom
549964,22099,CARAVAN SQUARE TISSUE BOX,12,2011-04-13 14:12:00,1.25,13122.0,United Kingdom
506680,22227,"DECORATION, HANGING HEART+MIRROR ",24,2010-05-02 10:49:00,0.65,14460.0,United Kingdom
533763,21731,RED TOADSTOOL LED NIGHT LIGHT,36,2010-11-18 14:55:00,1.65,12621.0,Germany
511298,48189,DOOR MAT FRIENDSHIP ,2,2010-06-07 15:14:00,7.49,15260.0,United Kingdom
580729,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,2011-12-05 17:24:00,8.29,,United Kingdom
576141,23144,ZINC T-LIGHT HOLDER STARS SMALL,12,2011-11-14 10:47:00,0.83,14911.0,EIRE
541799,22759,SET OF 3 NOTEBOOKS IN PARCEL,1,2011-01-21 14:21:00,1.65,12970.0,United Kingdom
569823,22633,HAND WARMER UNION JACK,1,2011-10-06 12:15:00,2.1,16895.0,United Kingdom
516890,22302,COFFEE MUG PEARS  DESIGN,6,2010-07-23 14:38:00,2.55,13900.0,United Kingdom
511611,22522,CHILDS GARDEN FORK BLUE ,1,2010-06-09 11:28:00,0.85,15352.0,United Kingdom
537240,35833G,4 GOLD FLOCK CHRISTMAS BALLS,2,2010-12-06 10:08:00,3.36,,United Kingdom
559693,22505,MEMO BOARD COTTAGE DESIGN,8,2011-07-11 16:21:00,5.79,,United Kingdom
566124,22699,ROSES REGENCY TEACUP AND SAUCER ,3,2011-09-09 11:15:00,2.95,16515.0,United Kingdom
569700,90214M,"LETTER ""M"" BLING KEY RING",1,2011-10-05 15:56:00,0.83,,United Kingdom
552282,23006,TRAVEL CARD WALLET FLOWER MEADOW,7,2011-05-08 12:44:00,0.42,14040.0,United Kingdom
550359,20724,RED RETROSPOT CHARLOTTE BAG,1,2011-04-18 10:41:00,0.85,17841.0,United Kingdom
575903,22297,HEART IVORY TRELLIS SMALL,48,2011-11-11 15:24:00,1.25,13557.0,United Kingdom
548171,22432,WATERING CAN PINK BUNNY,18,2011-03-29 13:58:00,1.95,16422.0,United Kingdom
509977,17178,FLAT PALM T-LIGHT HOLDER,1,2010-05-26 13:51:00,1.25,14651.0,United Kingdom
497795,84884A,ANT WHITE WIRE HEART SPIRAL,5,2010-02-12 12:51:00,3.95,16954.0,United Kingdom
502875,22359,"GLASS JAR, KINGS CHOICE SOAP",4,2010-03-29 10:10:00,2.95,13319.0,United Kingdom
547656,21901,"KEY FOB , BACK DOOR ",1,2011-03-24 12:53:00,0.65,13263.0,United Kingdom
542618,84987,SET OF 36 TEATIME PAPER DOILIES,1,2011-01-30 15:52:00,1.45,14502.0,United Kingdom
572680,21558,SKULL LUNCH BOX WITH CUTLERY ,2,2011-10-25 13:48:00,2.55,,Portugal
568423,47590A,BLUE HAPPY BIRTHDAY BUNTING,10,2011-09-27 11:24:00,5.45,17061.0,United Kingdom
573300,22554,PLASTERS IN TIN WOODLAND ANIMALS,1,2011-10-28 16:10:00,1.65,16049.0,United Kingdom
552786,21166,COOK WITH WINE METAL SIGN ,144,2011-05-11 12:14:00,1.53,16029.0,United Kingdom
550988,21714,CITRONELLA CANDLE GARDEN POT,12,2011-04-21 18:10:00,1.25,14231.0,United Kingdom
541423,22638,SET OF 4 NAPKIN CHARMS CROWNS ,4,2011-01-17 17:54:00,1.63,,United Kingdom
513541,21232,STRAWBERRY CERAMIC TRINKET BOX,8,2010-06-25 11:49:00,1.25,12835.0,United Kingdom
542895,22861,EASTER TIN CHICKS IN GARDEN,1,2011-02-01 13:47:00,1.65,14549.0,United Kingdom
529152,47566,PARTY BUNTING,96,2010-10-26 16:22:00,3.75,14156.0,EIRE
526403,46776C,WOVEN FROST CUSHION COVER,2,2010-10-11 13:49:00,4.21,,United Kingdom
557469,82482,WOODEN PICTURE FRAME WHITE FINISH,2,2011-06-20 13:18:00,2.55,12904.0,United Kingdom
504810,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,2010-04-16 12:43:00,1.25,15628.0,United Kingdom
505016,84472,PINK AND LILAC QUILTED THROW ,2,2010-04-19 13:52:00,34.0,,United Kingdom
491064,20978,36 PENCILS TUBE SKULLS,2,2009-12-09 11:58:00,1.25,16782.0,United Kingdom
546656,82494l,WOODEN FRAME ANTIQUE WHITE ,1,2011-03-15 14:19:00,8.29,,United Kingdom
