customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,segment
13004.0,11,18,657355.65,5,5,5,Champions
13005.0,173,2,44286.9,3,2,2,Potential
13007.0,579,1,18401.25,1,1,1,Hibernating
13008.0,397,1,20301.75,2,1,1,Hibernating
13010.0,373,1,16065.0,2,1,1,Hibernating
13011.0,371,1,10615.5,2,1,1,Hibernating
13012.0,20,7,158144.7,5,5,4,Champions
13013.0,35,15,626498.25,4,5,5,Champions
13014.0,10,9,474426.75,5,5,5,Champions
13015.0,52,9,557818.8,4,5,5,Champions
13016.0,122,1,44651.25,3,1,2,Potential
13017.0,6,1,21420.0,5,1,1,Potential
13018.0,25,20,500210.55,4,5,5,Champions
13019.0,378,2,37503.9,2,2,2,Hibernating
13021.0,25,7,182466.9,4,5,4,Champions
13022.0,429,1,6856.5,1,1,1,Hibernating
13023.0,63,3,152148.15,4,3,4,Loyal
13024.0,581,1,26022.15,1,1,2,Hibernating
13026.0,0,7,166727.4,5,5,4,Champions
13027.0,156,14,1164996.0,3,5,5,Loyal
13028.0,22,2,69438.6,5,2,3,Potential
13029.0,30,2,86310.0,4,2,3,Potential
13031.0,406,4,256308.15,2,4,5,At Risk
13032.0,86,5,170422.35,3,4,4,Loyal
13033.0,356,2,23157.75,2,2,1,Hibernating
13034.0,400,1,11975.25,2,1,1,Hibernating
13035.0,73,2,96797.4,4,2,3,Potential
13037.0,255,5,184461.9,2,4,4,At Risk
13038.0,290,1,41485.5,2,1,2,Hibernating
13039.0,583,2,56277.9,1,2,3,Hibernating
13040.0,8,2,71083.95,5,2,3,Potential
13041.0,522,1,19103.7,1,1,1,Hibernating
13042.0,597,2,93286.2,1,2,3,Hibernating
13043.0,272,1,54224.1,2,1,3,Hibernating
13044.0,290,8,338480.1,2,5,5,At Risk
13045.0,98,3,84936.6,3,3,3,Loyal
13046.0,30,2,78910.65,4,2,3,Potential
13047.0,56,15,590328.9,4,5,5,Champions
13048.0,113,6,330969.45,3,4,5,Loyal
13049.0,63,3,94945.2,4,3,3,Loyal
13050.0,14,24,848352.75,5,5,5,Champions
13051.0,578,2,16359.0,1,2,1,Hibernating
13052.0,211,5,266768.25,3,4,5,Loyal
13055.0,77,4,243716.55,3,4,5,Loyal
13057.0,529,1,960.75,1,1,1,Hibernating
13058.0,24,2,19031.25,5,2,1,Potential
13059.0,249,6,177278.85,2,4,4,At Risk
13061.0,71,1,26104.05,4,1,2,Potential
13063.0,480,1,19782.0,1,1,1,Hibernating
13064.0,12,2,76976.55,5,2,3,Potential
13065.0,372,3,89038.95,2,3,3,At Risk
13066.0,23,2,49434.0,5,2,2,Potential
13067.0,409,2,41270.25,2,2,2,Hibernating
13068.0,9,1,18795.0,5,1,1,Potential
13069.0,13,21,490233.45,5,5,5,Champions
13070.0,459,3,54904.5,1,3,3,At Risk
13071.0,611,1,13568.1,1,1,1,Hibernating
13073.0,410,2,43898.4,2,2,2,Hibernating
13074.0,510,4,144767.7,1,4,4,At Risk
13077.0,289,7,202533.45,2,5,4,At Risk
13078.0,2,34,1882891.5,5,5,5,Champions
13079.0,3,4,11256.0,5,4,1,Loyal
13080.0,400,3,23378.25,2,3,1,At Risk
13081.0,11,20,4232920.65,5,5,5,Champions
13082.0,176,12,416434.2,3,5,5,Loyal
13083.0,75,1,20200.95,3,1,1,Potential
13084.0,491,1,12852.0,1,1,1,Hibernating
13085.0,735,2,32256.0,1,2,2,Hibernating
13087.0,725,1,32932.2,1,1,2,Hibernating
13089.0,2,130,8213240.7,5,5,5,Champions
13090.0,8,14,1041191.55,5,5,5,Champions
13091.0,729,2,207480.0,1,2,4,Hibernating
13092.0,211,4,48867.0,3,4,2,Loyal
13093.0,275,37,4001755.8,2,5,5,At Risk
13094.0,20,11,225861.3,5,5,5,Champions
13095.0,70,1,7812.0,4,1,1,Potential
13096.0,393,1,44068.5,2,1,2,Hibernating
13097.0,32,16,827757.0,4,5,5,Champions
13098.0,4,16,1708795.2,5,5,5,Champions
13101.0,497,2,32912.25,1,2,2,Hibernating
13102.0,7,28,968718.45,5,5,5,Champions
13103.0,39,1,25613.7,4,1,2,Potential
13104.0,2,6,138650.4,5,4,4,Champions
13105.0,435,1,7560.0,1,1,1,Hibernating
13106.0,132,1,8032.5,3,1,1,Potential
13107.0,43,4,200491.2,4,4,4,Champions
13108.0,372,1,73512.6,2,1,3,Hibernating
13109.0,550,1,36486.45,1,1,2,Hibernating
13110.0,30,9,229053.30000000002,4,5,5,Champions
13111.0,718,1,33797.4,1,1,2,Hibernating
13112.0,540,1,2163.0,1,1,1,Hibernating
13113.0,0,21,1248578.1,5,5,5,Champions
13114.0,730,1,24609.9,1,1,1,Hibernating
13115.0,11,4,296725.8,5,4,5,Champions
13116.0,137,1,52619.7,3,1,3,Potential
13117.0,21,11,159898.19999999998,5,5,4,Champions
13118.0,19,6,177503.55,5,4,4,Champions
13120.0,238,1,3213.0,2,1,1,Hibernating
13122.0,239,1,94885.35,2,1,3,Hibernating
13124.0,89,2,274051.05,3,2,5,Potential
13125.0,523,1,16649.85,1,1,1,Hibernating
13126.0,4,10,305201.4,5,5,5,Champions
13127.0,77,1,27212.85,3,1,2,Potential
13128.0,630,1,27667.5,1,1,2,Hibernating
13129.0,529,1,11418.75,1,1,1,Hibernating
13130.0,93,1,6720.0,3,1,1,Potential
13131.0,70,4,179454.45,4,4,4,Champions
13133.0,273,1,6032.25,2,1,1,Hibernating
13134.0,85,3,176598.45,3,3,4,Loyal
13135.0,490,1,28922.25,1,1,2,Hibernating
13136.0,55,10,421309.35,4,5,5,Champions
13137.0,10,11,534359.7,5,5,5,Champions
13138.0,21,6,113481.9,5,4,4,Champions
13139.0,15,6,761518.8,5,4,5,Champions
13140.0,107,4,111880.65,3,4,4,Loyal
13141.0,234,9,282841.65,2,5,5,At Risk
13142.0,18,1,32244.45,5,1,2,Potential
13145.0,126,3,55314.0,3,3,3,Loyal
13146.0,25,1,24035.55,4,1,1,Potential
13147.0,9,4,74844.0,5,4,3,Loyal
13148.0,28,17,572469.45,4,5,5,Champions
13150.0,483,2,22409.1,1,2,1,Hibernating
13151.0,625,1,31657.5,1,1,2,Hibernating
13152.0,416,5,138111.75,2,4,4,At Risk
13153.0,5,1,51053.1,5,1,2,Potential
13154.0,398,3,170608.2,2,3,4,At Risk
13155.0,79,2,57645.0,3,2,3,Potential
13156.0,384,3,166586.7,2,3,4,At Risk
13157.0,48,3,237190.80000000002,4,3,5,Loyal
13158.0,119,3,96482.4,3,3,3,Loyal
13160.0,21,1,9639.0,5,1,1,Potential
13161.0,312,2,50282.4,2,2,2,Hibernating
13162.0,121,8,625486.05,3,5,5,Loyal
13164.0,667,1,28959.0,1,1,2,Hibernating
13165.0,350,2,82353.6,2,2,3,Hibernating
13167.0,18,4,92718.15,5,4,3,Loyal
13168.0,198,3,102129.29999999999,3,3,4,Loyal
13169.0,63,3,88208.4,4,3,3,Loyal
13171.0,21,2,35266.35,5,2,2,Potential
13172.0,399,1,7308.0,2,1,1,Hibernating
13173.0,3,7,155005.2,5,5,4,Champions
13174.0,368,7,674375.1,2,5,5,At Risk
13175.0,581,1,53791.5,1,1,3,Hibernating
13176.0,45,1,51748.2,4,1,3,Potential
13177.0,64,1,29657.25,4,1,2,Potential
13178.0,25,14,934528.35,4,5,5,Champions
13180.0,606,1,9040.5,1,1,1,Hibernating
13181.0,380,1,37767.45,2,1,2,Hibernating
13182.0,44,1,12723.9,4,1,1,Potential
13183.0,7,10,479478.3,5,5,5,Champions
13184.0,130,8,145639.2,3,5,4,Loyal
13186.0,39,2,61692.75,4,2,3,Potential
13187.0,336,3,36655.5,2,3,2,At Risk
13188.0,10,1,12033.0,5,1,1,Potential
13189.0,18,2,27371.4,5,2,2,Potential
13190.0,677,1,22569.75,1,1,1,Hibernating
13191.0,657,1,17292.45,1,1,1,Hibernating
13192.0,204,4,154340.55000000002,3,4,4,Loyal
13194.0,135,2,49641.9,3,2,2,Potential
13195.0,413,1,18099.9,2,1,1,Hibernating
13196.0,10,3,114289.35,5,3,4,Loyal
13197.0,609,1,39166.05,1,1,2,Hibernating
13198.0,156,5,334876.5,3,4,5,Loyal
13199.0,3,43,999980.1,5,5,5,Champions
13200.0,18,3,59052.0,5,3,3,Loyal
13201.0,501,4,130264.05,1,4,4,At Risk
13202.0,393,4,84648.9,2,4,3,At Risk
13203.0,38,7,222676.65000000002,4,5,5,Champions
13205.0,442,1,294336.0,1,1,5,Hibernating
13206.0,563,9,613465.65,1,5,5,At Risk
13207.0,450,2,29988.0,1,2,2,Hibernating
13208.0,58,7,169550.85,4,5,4,Champions
13209.0,29,6,355686.45,4,4,5,Champions
13210.0,93,1,37115.4,3,1,2,Potential
13211.0,9,5,193869.9,5,4,4,Champions
13212.0,19,3,82748.4,5,3,3,Loyal
13213.0,127,7,242869.2,3,5,5,Loyal
13214.0,443,3,116845.04999999999,1,3,4,At Risk
13215.0,401,1,8568.0,2,1,1,Hibernating
13216.0,267,1,35042.7,2,1,2,Hibernating
13217.0,121,3,61055.4,3,3,3,Loyal
13218.0,126,1,6577.2,3,1,1,Potential
13219.0,617,1,8004.15,1,1,1,Hibernating
13220.0,185,1,17514.0,3,1,1,Potential
13221.0,239,1,36671.25,2,1,2,Hibernating
13222.0,576,1,9292.5,1,1,1,Hibernating
13223.0,199,5,80589.6,3,4,3,Loyal
13224.0,59,2,226374.75,4,2,5,Potential
13225.0,59,10,889228.2,4,5,5,Champions
13226.0,272,2,32808.3,2,2,2,Hibernating
13227.0,201,1,27058.5,3,1,2,Potential
13228.0,80,1,37590.0,3,1,2,Potential
13230.0,28,16,361124.4,4,5,5,Champions
13232.0,97,4,77074.2,3,4,3,Loyal
13233.0,73,4,123528.3,4,4,4,Champions
13234.0,732,1,25079.25,1,1,2,Hibernating
13236.0,106,1,46119.15,3,1,2,Potential
13238.0,16,5,76518.75,5,4,3,Loyal
13239.0,261,3,99276.45000000001,2,3,3,At Risk
13240.0,95,5,100576.35,3,4,3,Loyal
13242.0,111,6,66885.0,3,4,3,Loyal
13243.0,448,3,54331.2,1,3,3,At Risk
13244.0,92,1,12782.7,3,1,1,Potential
13245.0,431,1,58665.6,1,1,3,Hibernating
13246.0,17,9,283953.6,5,5,5,Champions
13247.0,17,3,20585.25,5,3,1,Loyal
13248.0,124,2,48896.399999999994,3,2,2,Potential
13249.0,91,5,90224.4,3,4,3,Loyal
13250.0,460,1,12600.0,1,1,1,Hibernating
13252.0,393,1,5502.0,2,1,1,Hibernating
13253.0,156,2,157525.2,3,2,4,Potential
13254.0,375,1,5398.05,2,1,1,Hibernating
13255.0,8,3,94968.3,5,3,3,Loyal
13257.0,435,1,15723.75,1,1,1,Hibernating
13258.0,204,3,58928.1,3,3,3,Loyal
13259.0,572,3,38511.9,1,3,2,At Risk
13260.0,60,1,58550.1,4,1,3,Potential
13261.0,285,1,88735.5,2,1,3,Hibernating
13262.0,262,2,45433.5,2,2,2,Hibernating
13263.0,0,21,530686.8,5,5,5,Champions
13265.0,52,2,64344.0,4,2,3,Potential
13266.0,28,10,368815.65,4,5,5,Champions
13267.0,2,25,730731.75,5,5,5,Champions
13268.0,17,7,222300.75,5,5,5,Champions
13269.0,0,20,634428.9,5,5,5,Champions
13270.0,365,1,123900.0,2,1,4,Hibernating
13272.0,30,1,14238.0,4,1,1,Potential
13273.0,112,1,14592.9,3,1,1,Potential
13275.0,383,2,25374.3,2,2,2,Hibernating
13276.0,63,4,180238.8,4,4,4,Champions
13277.0,15,3,19162.5,5,3,1,Loyal
13278.0,40,4,150764.25,4,4,4,Champions
13279.0,77,1,14463.75,3,1,1,Potential
13280.0,121,4,137862.9,3,4,4,Loyal
13282.0,161,3,100185.75,3,3,3,Loyal
13283.0,59,3,25783.8,4,3,2,Loyal
13284.0,330,1,21124.95,2,1,1,Hibernating
13285.0,22,5,283258.5,5,4,5,Champions
13286.0,599,1,77165.55,1,1,3,Hibernating
13287.0,653,2,51125.55,1,2,2,Hibernating
13288.0,508,2,42342.3,1,2,2,Hibernating
13290.0,437,1,21906.15,1,1,1,Hibernating
13291.0,155,9,291749.85,3,5,5,Loyal
13292.0,38,2,48643.35,4,2,2,Potential
13293.0,403,2,33021.45,2,2,2,Hibernating
13294.0,189,1,40959.45,3,1,2,Potential
13295.0,375,2,62398.35,2,2,3,Hibernating
13296.0,423,2,32004.0,1,2,2,Hibernating
13297.0,7,2,66099.6,5,2,3,Potential
13299.0,528,1,36873.9,1,1,2,Hibernating
13300.0,168,2,72121.35,3,2,3,Potential
13302.0,154,1,6693.75,3,1,1,Potential
13303.0,399,1,6480.6,2,1,1,Hibernating
13304.0,545,2,64695.75,1,2,3,Hibernating
13305.0,3,6,160872.6,5,4,4,Champions
13307.0,119,2,4788.0,3,2,1,Potential
13308.0,51,3,145371.45,4,3,4,Loyal
13309.0,44,4,128300.55,4,4,4,Champions
13310.0,27,5,161826.0,4,4,4,Champions
13311.0,3,2,62849.850000000006,5,2,3,Potential
13312.0,450,1,13098.75,1,1,1,Hibernating
13313.0,35,7,195402.9,4,5,4,Champions
13314.0,73,1,52460.1,4,1,3,Potential
13315.0,688,1,32577.3,1,1,2,Hibernating
13316.0,36,6,852932.85,4,4,5,Champions
13317.0,65,12,423285.45,4,5,5,Champions
13318.0,0,2,47649.0,5,2,2,Potential
13319.0,4,39,1578126.9,5,5,5,Champions
13320.0,77,4,168177.45,3,4,4,Loyal
13321.0,71,1,32373.6,4,1,2,Potential
13322.0,16,1,20945.4,5,1,1,Potential
13323.0,2,4,72465.75,5,4,3,Loyal
13324.0,35,9,492439.5,4,5,5,Champions
13325.0,81,1,70906.5,3,1,3,Potential
13326.0,431,1,29584.8,1,1,2,Hibernating
13327.0,38,15,774760.35,4,5,5,Champions
13329.0,31,4,182925.75,4,4,4,Champions
13330.0,92,4,192337.95,3,4,4,Loyal
13331.0,401,1,27552.0,2,1,2,Hibernating
13332.0,13,1,36844.5,5,1,2,Potential
13333.0,457,1,73678.5,1,1,3,Hibernating
13334.0,190,4,573170.85,3,4,5,Loyal
13337.0,545,1,165402.3,1,1,4,Hibernating
13338.0,157,4,256790.1,3,4,5,Loyal
13339.0,200,1,90312.6,3,1,3,Potential
13340.0,105,7,1358493.1500000001,3,5,5,Loyal
13344.0,67,2,93194.85,4,2,3,Potential
13346.0,462,4,21892.5,1,4,1,At Risk
13347.0,69,1,35842.8,4,1,2,Potential
13348.0,63,1,24544.8,4,1,1,Potential
13350.0,78,1,67889.85,3,1,3,Potential
13351.0,65,1,39263.7,4,1,2,Potential
13352.0,59,1,41787.9,4,1,2,Potential
13357.0,256,5,403027.80000000005,2,4,5,At Risk
13359.0,63,1,46153.8,4,1,2,Potential
13360.0,431,3,161810.25,1,3,4,At Risk
13361.0,471,1,66491.25,1,1,3,Hibernating
13362.0,8,6,488701.5,5,4,5,Champions
13363.0,17,3,181005.3,5,3,4,Loyal
13365.0,33,2,233663.85,4,2,5,Potential
13367.0,431,1,53571.0,1,1,3,Hibernating
13368.0,256,3,114040.5,2,3,4,At Risk
13370.0,371,1,158522.7,2,1,4,Hibernating
13371.0,631,1,124846.05,1,1,4,Hibernating
13373.0,60,4,495461.4,4,4,5,Champions
13374.0,414,2,44394.0,2,2,2,Hibernating
13375.0,88,1,81758.25,3,1,3,Potential
13376.0,98,2,65704.8,3,2,3,Potential
13377.0,645,1,85608.6,1,1,3,Hibernating
13379.0,25,1,14357.7,4,1,1,Potential
13380.0,432,1,6552.0,1,1,1,Hibernating
13381.0,88,4,292369.35,3,4,5,Loyal
13382.0,280,3,95711.7,2,3,3,At Risk
13384.0,44,7,406070.7,4,5,5,Champions
13385.0,329,1,56129.85,2,1,3,Hibernating
13386.0,413,2,87723.3,2,2,3,Hibernating
13388.0,130,1,5859.0,3,1,1,Potential
13389.0,10,1,22870.05,5,1,1,Potential
13390.0,74,1,57128.4,4,1,3,Potential
13393.0,583,4,118802.25,1,4,4,At Risk
13394.0,1,11,407955.45,5,5,5,Champions
13395.0,184,3,123924.15,3,3,4,Loyal
13396.0,28,2,142903.95,4,2,4,Potential
13397.0,294,6,194918.85,2,4,4,At Risk
13398.0,191,2,70385.7,3,2,3,Potential
13399.0,518,1,10489.5,1,1,1,Hibernating
13400.0,582,1,32637.15,1,1,2,Hibernating
13402.0,126,1,32859.75,3,1,2,Potential
13403.0,17,3,24097.5,5,3,1,Loyal
13404.0,0,1,3641.4,5,1,1,Potential
13405.0,317,2,28208.25,2,2,2,Hibernating
13406.0,631,1,14716.8,1,1,1,Hibernating
13407.0,598,2,229425.0,1,2,5,Hibernating
13408.0,1,73,3936444.96,5,5,5,Champions
13410.0,23,5,94031.7,5,4,3,Loyal
13411.0,106,1,22422.75,3,1,1,Potential
13413.0,639,3,20470.8,1,3,1,At Risk
13414.0,156,5,205940.7,3,4,4,Loyal
13415.0,472,2,56114.1,1,2,3,Hibernating
13416.0,43,3,98784.0,4,3,3,Loyal
13417.0,204,1,24780.0,3,1,1,Potential
13418.0,98,17,723310.35,3,5,5,Loyal
13419.0,63,1,23211.3,4,1,1,Potential
13420.0,170,1,5859.0,3,1,1,Potential
13421.0,289,5,194347.65,2,4,4,At Risk
13423.0,428,1,22788.15,1,1,1,Hibernating
13425.0,107,3,227377.5,3,3,5,Loyal
13426.0,0,11,418731.6,5,5,5,Champions
13427.0,119,2,48810.3,3,2,2,Potential
13428.0,9,3,52497.899999999994,5,3,3,Loyal
13429.0,10,3,88313.4,5,3,3,Loyal
13430.0,85,1,35312.55,3,1,2,Potential
13431.0,66,4,113816.85,4,4,4,Champions
13432.0,570,2,46105.5,1,2,2,Hibernating
13433.0,603,1,33131.7,1,1,2,Hibernating
13434.0,96,3,82838.7,3,3,3,Loyal
13435.0,4,8,435894.9,5,5,5,Champions
13436.0,1,1,20673.45,5,1,1,Potential
13437.0,23,5,265251.0,5,4,5,Champions
13438.0,546,1,4882.5,1,1,1,Hibernating
13439.0,387,2,73804.5,2,2,3,Hibernating
13440.0,422,6,135481.5,2,4,4,At Risk
13441.0,91,1,31147.2,3,1,2,Potential
13442.0,666,2,31685.85,1,2,2,Hibernating
13443.0,553,5,113811.59999999999,1,4,4,At Risk
13444.0,373,2,66326.4,2,2,3,Hibernating
13445.0,625,1,25399.5,1,1,2,Hibernating
13446.0,429,8,302455.65,1,5,5,At Risk
13447.0,22,3,118559.7,5,3,4,Loyal
13448.0,16,12,880713.75,5,5,5,Champions
13449.0,23,1,30647.4,5,1,2,Potential
13450.0,26,9,282916.2,4,5,5,Champions
13451.0,25,10,690904.2,4,5,5,Champions
13452.0,258,2,61950.0,2,2,3,Hibernating
13453.0,165,1,18057.9,3,1,1,Potential
13454.0,640,1,23086.35,1,1,1,Hibernating
13455.0,365,3,210559.65,2,3,4,At Risk
13456.0,21,1,21047.25,5,1,1,Potential
13457.0,688,2,15563.1,1,2,1,Hibernating
13458.0,6,11,790864.2,5,5,5,Champions
13459.0,624,1,55610.1,1,1,3,Hibernating
13460.0,49,1,11283.3,4,1,1,Potential
13461.0,38,3,166404.0,4,3,4,Loyal
13462.0,252,2,33948.6,2,2,2,Hibernating
13464.0,57,6,325252.2,4,4,5,Champions
13465.0,445,2,97767.6,1,2,3,Hibernating
13466.0,183,4,78859.2,3,4,3,Loyal
13467.0,10,2,113789.55,5,2,4,Potential
13468.0,1,41,830922.75,5,5,5,Champions
13469.0,652,1,8652.0,1,1,1,Hibernating
13470.0,98,2,17325.0,3,2,1,Potential
13471.0,5,1,93758.7,5,1,3,Potential
13473.0,60,5,198983.4,4,4,4,Champions
13474.0,235,2,62437.2,2,2,3,Hibernating
13475.0,190,2,55152.3,3,2,3,Potential
13476.0,178,3,161917.35,3,3,4,Loyal
13477.0,37,6,154991.55,4,4,4,Champions
13478.0,631,2,169195.95,1,2,4,Hibernating
13479.0,451,2,57794.100000000006,1,2,3,Hibernating
13480.0,416,2,65921.09999999999,2,2,3,Hibernating
13481.0,45,5,151539.15,4,4,4,Champions
13482.0,231,2,35289.45,2,2,2,Hibernating
13484.0,382,2,50076.600000000006,2,2,2,Hibernating
13485.0,232,7,197610.0,2,5,4,At Risk
13486.0,127,1,64832.25,3,1,3,Potential
13487.0,57,5,88921.35,4,4,3,Loyal
13488.0,16,12,837550.35,5,5,5,Champions
13489.0,104,3,39085.2,3,3,2,Loyal
13491.0,51,19,364031.85000000003,4,5,5,Champions
13492.0,214,1,33106.5,3,1,2,Potential
13493.0,274,2,64956.15,2,2,3,Hibernating
13494.0,311,1,33207.3,2,1,2,Hibernating
13495.0,7,8,409521.0,5,5,5,Champions
13496.0,10,2,68599.65000000001,5,2,3,Potential
13497.0,282,4,91427.7,2,4,3,At Risk
13499.0,17,1,23272.2,5,1,1,Potential
13500.0,35,3,101674.65,4,3,4,Loyal
13501.0,287,2,240443.7,2,2,5,Hibernating
13502.0,16,4,69919.5,5,4,3,Loyal
13503.0,478,4,138252.45,1,4,4,At Risk
13504.0,63,1,31072.65,4,1,2,Potential
13505.0,72,1,190103.55,4,1,4,Potential
13506.0,369,2,108103.79999999999,2,2,4,Hibernating
13507.0,106,2,171829.34999999998,3,2,4,Potential
13508.0,243,1,11651.85,2,1,1,Hibernating
13509.0,8,6,81711.0,5,4,3,Loyal
13510.0,0,5,228946.2,5,4,5,Champions
13511.0,676,1,29689.8,1,1,2,Hibernating
13512.0,260,4,74905.95,2,4,3,At Risk
13513.0,440,1,33584.25,1,1,2,Hibernating
13514.0,73,2,41433.0,4,2,2,Potential
13515.0,147,3,54826.8,3,3,3,Loyal
13516.0,72,1,49813.05,4,1,2,Potential
13517.0,59,3,223484.1,4,3,5,Loyal
13518.0,85,1,69241.2,3,1,3,Potential
13520.0,137,8,514230.15,3,5,5,Loyal
13521.0,9,1,30227.4,5,1,2,Potential
13522.0,29,1,13209.0,4,1,1,Potential
13523.0,199,2,71026.2,3,2,3,Potential
13524.0,81,4,50805.3,3,4,2,Loyal
13525.0,247,1,29702.4,2,1,2,Hibernating
13526.0,737,2,124110.0,1,2,4,Hibernating
13527.0,89,10,387744.0,3,5,5,Loyal
13529.0,78,2,32314.8,3,2,2,Potential
13530.0,633,1,42312.9,1,1,2,Hibernating
13531.0,204,4,87361.05,3,4,3,Loyal
13533.0,182,2,26527.2,3,2,2,Potential
13534.0,1,21,479332.35,5,5,5,Champions
13536.0,5,4,207637.5,5,4,4,Champions
13537.0,451,1,43664.25,1,1,2,Hibernating
13538.0,120,6,146830.95,3,4,4,Loyal
13539.0,239,5,79814.7,2,4,3,At Risk
13540.0,466,2,57528.45,1,2,3,Hibernating
13541.0,426,2,82451.25,1,2,3,Hibernating
13542.0,376,12,310910.25,2,5,5,At Risk
13543.0,633,2,151159.05,1,2,4,Hibernating
13544.0,240,4,50384.25,2,4,2,At Risk
13545.0,390,2,39337.2,2,2,2,Hibernating
13546.0,11,4,86037.0,5,4,3,Loyal
13548.0,95,3,95443.95,3,3,3,Loyal
13549.0,63,2,26633.25,4,2,2,Potential
13551.0,665,1,16002.0,1,1,1,Hibernating
13552.0,65,13,453648.3,4,5,5,Champions
13553.0,674,1,54369.0,1,1,3,Hibernating
13554.0,379,6,160842.15,2,4,4,At Risk
13555.0,73,8,628577.25,4,5,5,Champions
13556.0,435,1,11258.1,1,1,1,Hibernating
13557.0,414,7,165504.15,2,5,4,At Risk
13558.0,23,1,16708.65,5,1,1,Potential
13559.0,512,2,103950.0,1,2,4,Hibernating
13560.0,6,1,18308.85,5,1,1,Potential
13561.0,431,4,72329.25,1,4,3,At Risk
13562.0,81,6,345693.6,3,4,5,Loyal
13563.0,83,2,81640.65,3,2,3,Potential
13564.0,143,27,1416581.25,3,5,5,Loyal
13565.0,18,2,31985.100000000002,5,2,2,Potential
13566.0,40,3,88548.6,4,3,3,Loyal
13567.0,427,2,61245.45,1,2,3,Hibernating
13569.0,380,2,42179.55,2,2,2,Hibernating
13571.0,12,20,361353.3,5,5,5,Champions
13572.0,205,1,145346.25,3,1,4,Potential
13573.0,49,3,39506.25,4,3,2,Loyal
13575.0,58,3,51914.1,4,3,3,Loyal
13576.0,9,18,777701.4,5,5,5,Champions
13577.0,92,4,162634.5,3,4,4,Loyal
13578.0,408,1,15504.3,2,1,1,Hibernating
13579.0,14,4,127012.2,5,4,4,Champions
13580.0,405,1,11313.75,2,1,1,Hibernating
13581.0,308,2,29455.65,2,2,2,Hibernating
13582.0,389,2,25376.4,2,2,2,Hibernating
13583.0,155,2,151728.25,3,2,4,Potential
13584.0,306,1,14952.0,2,1,1,Hibernating
13585.0,530,3,71876.7,1,3,3,At Risk
13587.0,448,1,39385.5,1,1,2,Hibernating
13588.0,15,5,137292.75,5,4,4,Champions
13589.0,448,3,61077.45,1,3,3,At Risk
13590.0,10,11,442919.4,5,5,5,Champions
13591.0,266,3,106119.3,2,3,4,At Risk
13592.0,35,3,22586.550000000003,4,3,1,Loyal
13593.0,107,10,424450.95,3,5,5,Loyal
13594.0,52,2,55998.6,4,2,3,Potential
13595.0,516,1,7684.95,1,1,1,Hibernating
13596.0,12,1,43218.0,5,1,2,Potential
13597.0,399,2,41654.55,2,2,2,Hibernating
13598.0,46,4,80386.95,4,4,3,Loyal
13599.0,0,20,673848.0,5,5,5,Champions
13600.0,311,2,54434.1,2,2,3,Hibernating
13601.0,210,2,69031.2,3,2,3,Potential
13602.0,435,2,48150.9,1,2,2,Hibernating
13603.0,25,1,17255.7,4,1,1,Potential
13604.0,658,1,75350.1,1,1,3,Hibernating
13605.0,570,1,17838.45,1,1,1,Hibernating
13606.0,28,2,10514.7,4,2,1,Potential
13607.0,39,2,113222.55,4,2,4,Potential
13610.0,11,11,164922.45,5,5,4,Champions
13611.0,88,5,196569.45,3,4,4,Loyal
13612.0,632,1,85920.45,1,1,3,Hibernating
13613.0,452,4,107399.25,1,4,4,At Risk
13614.0,23,3,122110.8,5,3,4,Loyal
13615.0,427,4,380619.75,1,4,5,At Risk
13616.0,690,1,19136.25,1,1,1,Hibernating
13617.0,39,7,122500.35,4,5,4,Champions
13618.0,173,1,18620.7,3,1,1,Potential
13619.0,544,1,13539.75,1,1,1,Hibernating
13620.0,527,1,11795.7,1,1,1,Hibernating
13621.0,116,1,22454.25,3,1,1,Potential
13623.0,250,5,104680.8,2,4,4,At Risk
13624.0,387,1,48518.4,2,1,2,Hibernating
13626.0,252,2,74239.20000000001,2,2,3,Hibernating
13627.0,78,3,109142.25,3,3,4,Loyal
13628.0,675,1,32564.7,1,1,2,Hibernating
13629.0,22,9,621217.8,5,5,5,Champions
13630.0,75,4,123870.6,3,4,4,Loyal
13631.0,142,4,221331.6,3,4,4,Loyal
13632.0,24,5,262980.89999999997,5,4,5,Champions
13634.0,241,8,270436.95,2,5,5,At Risk
13635.0,67,2,156010.05,4,2,4,Potential
13636.0,36,4,85235.85,4,4,3,Loyal
13637.0,51,1,13193.25,4,1,1,Potential
13639.0,73,1,108500.7,4,1,4,Potential
13640.0,610,1,42525.0,1,1,2,Hibernating
13641.0,640,4,83198.85,1,4,3,At Risk
13642.0,432,3,16791.6,1,3,1,At Risk
13643.0,30,7,172994.85,4,5,4,Champions
13644.0,73,2,146854.05,4,2,4,Potential
13647.0,9,3,129614.1,5,3,4,Loyal
13648.0,471,3,62079.15,1,3,3,At Risk
13649.0,256,5,143689.35,2,4,4,At Risk
13650.0,16,7,217429.8,5,5,4,Champions
13651.0,34,2,9891.0,4,2,1,Potential
13652.0,45,3,163725.45,4,3,4,Loyal
13654.0,42,9,414776.25,4,5,5,Champions
13655.0,374,4,141491.7,2,4,4,At Risk
13656.0,336,2,51224.25,2,2,2,Hibernating
13657.0,10,1,24129.0,5,1,1,Potential
13658.0,9,7,523383.0,5,5,5,Champions
13659.0,205,7,386144.85,3,5,5,Loyal
13661.0,602,1,34150.2,1,1,2,Hibernating
