customer_id,gender,age,tenure_months,monthly_income,segment,has_loan,has_card,churned,churn_score,Contract,InternetService,MonthlyCharges
5940-AHUHD,Male,28,1,63540.0,Affluent,1,0,1,0.9364,Month-to-month,Fiber optic,70.6
6432-TWQLB,Male,30,5,76860.0,HNI,1,0,1,0.9442,Month-to-month,Fiber optic,85.4
4484-GLZOU,Female,56,52,94545.0,HNI,1,0,1,0.8402,Month-to-month,Fiber optic,105.05
3179-GBRWV,Male,68,21,58455.0,Affluent,1,1,0,0.4745,Month-to-month,DSL,64.95
8645-KWHJO,Male,35,14,49500.0,Affluent,1,0,0,0.4811,Month-to-month,DSL,55.0
4130-MZLCC,Female,30,5,45495.0,Affluent,1,1,0,0.5002,Month-to-month,DSL,50.55
0314-TKOSI,Female,31,6,49635.0,Affluent,1,0,0,0.5032,Month-to-month,DSL,55.15
8229-MYEJZ,Female,33,10,46080.0,Affluent,1,0,0,0.4873,Month-to-month,DSL,51.2
2080-SRCDE,Female,28,1,22860.0,Mass,1,0,0,0.4793,Month-to-month,No,25.4
9577-WJVCQ,Female,65,68,49005.0,Affluent,1,0,0,0.3325,Month-to-month,DSL,54.45
9512-UIBFX,Male,37,18,85635.0,HNI,1,0,1,0.9209,Month-to-month,Fiber optic,95.15
6202-DYYFX,Female,40,22,68400.0,Affluent,0,1,0,0.2357,One year,Fiber optic,76.0
3808-HFKDE,Female,39,20,39915.0,Mass,1,0,0,0.4512,Month-to-month,DSL,44.35
5583-SXDAG,Male,28,1,63000.0,Affluent,1,0,1,0.9357,Month-to-month,Fiber optic,70.0
3488-PGMQJ,Male,68,8,67050.0,Affluent,1,0,1,0.9222,Month-to-month,Fiber optic,74.5
3580-REOAC,Male,33,10,40365.0,Mass,1,1,1,0.8793,Month-to-month,DSL,44.85
7534-BFESC,Male,68,24,68490.0,Affluent,1,0,1,0.8804,Month-to-month,Fiber optic,76.1
3727-OWVYD,Male,47,35,55080.0,Affluent,0,0,0,0.1814,One year,DSL,61.2
2294-SALNE,Male,40,23,78120.0,HNI,0,0,0,0.2466,One year,Fiber optic,86.8
4847-TAJYI,Female,68,6,80415.0,HNI,1,0,0,0.5464,Month-to-month,Fiber optic,89.35
1563-IWQEX,Female,34,12,17730.0,Mass,1,0,0,0.442,Month-to-month,No,19.7
8203-XJZRC,Male,28,1,18225.0,Mass,1,0,0,0.4728,Month-to-month,No,20.25
6556-DBKZF,Female,65,71,68445.0,Affluent,0,0,0,0.1015,Two year,Fiber optic,76.05
6851-WEFYX,Male,68,35,90720.0,HNI,1,0,0,0.4814,Month-to-month,Fiber optic,100.8
2985-JUUBZ,Male,50,40,67095.0,Affluent,1,0,0,0.4346,Month-to-month,DSL,74.55
6390-DSAZX,Female,28,1,66240.0,Affluent,1,0,1,0.9402,Month-to-month,Fiber optic,73.6
0895-LMRSF,Male,40,23,58410.0,Affluent,0,1,0,0.219,One year,DSL,64.9
8098-LLAZX,Female,68,4,85905.0,HNI,1,0,1,0.9596,Month-to-month,Fiber optic,95.45
8266-VBFQL,Male,30,4,81360.0,HNI,1,0,0,0.5532,Month-to-month,Fiber optic,90.4
8181-YHCMF,Female,65,68,54270.0,Affluent,0,1,0,0.0899,Two year,DSL,60.3
2240-HSJQD,Male,48,38,73665.0,HNI,1,0,0,0.4493,Month-to-month,Fiber optic,81.85
1248-DYXUB,Male,56,52,22320.0,Mass,0,0,0,0.0889,Two year,No,24.8
0265-EDXBD,Male,68,32,67410.0,Affluent,1,0,1,0.8569,Month-to-month,Fiber optic,74.9
4115-BNPJY,Male,43,29,67995.0,Affluent,0,0,0,0.216,Two year,DSL,75.55
3167-SNQPL,Male,68,38,91035.0,HNI,1,0,0,0.4737,Month-to-month,Fiber optic,101.15
4091-TVOCN,Male,54,48,70875.0,Affluent,0,1,0,0.168,One year,DSL,78.75
1098-TDVUQ,Female,28,1,17325.0,Mass,1,1,0,0.4716,Month-to-month,No,19.25
7277-OZCGZ,Female,40,22,80145.0,HNI,1,0,0,0.5022,Month-to-month,Fiber optic,89.05
1557-EMYVT,Female,51,43,103545.0,HNI,0,1,0,0.2275,Two year,Fiber optic,115.05
2799-ARNLO,Female,68,5,62415.0,Affluent,1,0,0,0.5239,Month-to-month,Fiber optic,69.35
7563-BIUPC,Male,30,5,72540.0,HNI,1,0,1,0.9381,Month-to-month,Fiber optic,80.6
5027-YOCXN,Male,56,51,99045.0,HNI,0,1,0,0.1993,One year,Fiber optic,110.05
3973-SKMLN,Male,65,71,17910.0,Mass,0,1,0,0.0306,Two year,No,19.9
2321-OMBXY,Female,48,38,72270.0,HNI,0,1,1,0.5973,One year,DSL,80.3
2840-XANRC,Male,68,24,83835.0,HNI,1,0,1,0.9019,Month-to-month,Fiber optic,93.15
6745-JEFZB,Male,47,35,82350.0,HNI,1,1,0,0.4697,Month-to-month,Fiber optic,91.5
5020-ZSTTY,Female,68,54,74205.0,HNI,0,1,1,0.5562,One year,DSL,82.45
9880-TDQAC,Female,65,72,54000.0,Affluent,0,0,0,0.0785,Two year,DSL,60.0
8705-WZCYL,Male,28,1,40320.0,Mass,1,0,0,0.5038,Month-to-month,DSL,44.8
7102-JJVTX,Female,32,9,43740.0,Mass,0,0,0,0.2367,One year,DSL,48.6
8626-PTQGE,Male,65,69,54045.0,Affluent,0,1,0,0.0868,Two year,DSL,60.05
4983-CLMLV,Female,56,52,92430.0,HNI,1,1,0,0.4373,Month-to-month,Fiber optic,102.7
5701-YVSVF,Female,68,11,74610.0,HNI,1,0,0,0.5246,Month-to-month,Fiber optic,82.9
5804-LEPIM,Female,68,2,63315.0,Affluent,1,0,1,0.9334,Month-to-month,Fiber optic,70.35
5697-GOMBF,Female,68,28,32310.0,Mass,1,0,0,0.4186,Month-to-month,DSL,35.9
2739-CACDQ,Female,68,17,74385.0,HNI,1,1,0,0.5078,Month-to-month,Fiber optic,82.65
9385-EHGDO,Female,47,35,17865.0,Mass,0,0,0,0.1292,Two year,No,19.85
9498-FIMXL,Female,32,8,17280.0,Mass,0,0,0,0.2023,One year,No,19.2
2379-GYFLQ,Male,53,46,85410.0,HNI,0,1,0,0.1938,One year,Fiber optic,94.9
0122-OAHPZ,Female,31,7,66465.0,Affluent,1,0,1,0.9241,Month-to-month,Fiber optic,73.85
2868-SNELZ,Female,29,2,72540.0,HNI,1,0,1,0.9463,Month-to-month,Fiber optic,80.6
4322-RCYMT,Male,65,68,68220.0,Affluent,0,1,1,0.5094,One year,DSL,75.8
6680-NENYN,Female,51,43,94140.0,HNI,0,0,1,0.6143,Two year,Fiber optic,104.6
2088-IEBAU,Female,65,68,79335.0,HNI,0,0,0,0.125,Two year,DSL,88.15
7982-VCELR,Female,47,36,85320.0,HNI,1,1,0,0.4711,Month-to-month,Fiber optic,94.8
1343-EHPYB,Male,62,63,93060.0,HNI,1,0,1,0.808,Month-to-month,Fiber optic,103.4
6035-BXTTY,Female,68,32,49185.0,Affluent,1,1,0,0.4314,Month-to-month,DSL,54.65
6885-PKOAM,Female,65,71,77175.0,HNI,0,1,0,0.1138,Two year,DSL,85.75
7520-HQWJU,Female,64,66,60705.0,Affluent,1,1,0,0.3544,Month-to-month,DSL,67.45
9639-BUJXT,Male,62,63,18450.0,Mass,0,0,0,0.0533,One year,No,20.5
5924-SNGKP,Female,50,41,18225.0,Mass,0,1,0,0.1133,One year,No,20.25
0021-IKXGC,Female,68,1,64890.0,Affluent,1,0,0,0.5383,Month-to-month,Fiber optic,72.1
2034-GDRCN,Female,29,2,81360.0,HNI,1,0,1,0.9587,Month-to-month,Fiber optic,90.4
8966-SNIZF,Female,65,70,17505.0,Mass,0,1,0,0.0328,Two year,No,19.45
6243-OZGFH,Female,40,23,40455.0,Mass,1,0,0,0.4438,Month-to-month,DSL,44.95
4654-DLAMQ,Female,68,64,87300.0,HNI,0,1,0,0.1472,One year,Fiber optic,97.0
0513-RBGPE,Male,48,37,56520.0,Affluent,0,1,0,0.178,Two year,DSL,62.8
5160-UXJED,Male,37,17,40140.0,Mass,0,0,0,0.2098,One year,DSL,44.6
4115-NZRKS,Female,68,7,80235.0,HNI,1,0,0,0.5434,Month-to-month,Fiber optic,89.15
0219-YTZUE,Male,30,4,76320.0,HNI,1,1,1,0.9462,Month-to-month,Fiber optic,84.8
0623-IIHUG,Female,68,21,37710.0,Mass,1,0,1,0.8454,Month-to-month,DSL,41.9
4572-DVCGN,Female,33,10,72225.0,HNI,1,1,1,0.924,Month-to-month,Fiber optic,80.25
3351-NGXYI,Female,68,16,48690.0,Affluent,1,0,0,0.4745,Month-to-month,DSL,54.1
8984-EYLLL,Male,63,64,94725.0,HNI,0,0,0,0.1576,Two year,Fiber optic,105.25
9057-MSWCO,Male,68,27,27675.0,Mass,1,1,1,0.8149,Month-to-month,DSL,30.75
9833-TGFHX,Male,51,42,87390.0,HNI,0,0,0,0.2076,One year,Fiber optic,97.1
9294-TDIPC,Male,30,5,18180.0,Mass,1,0,0,0.4618,Month-to-month,No,20.2
5229-DTFYB,Female,50,41,88920.0,HNI,0,1,0,0.2125,Two year,Fiber optic,98.8
0104-PPXDV,Male,59,58,45270.0,Affluent,0,1,0,0.1046,One year,DSL,50.3
5176-LMJXE,Female,53,47,18495.0,Mass,0,0,0,0.0972,Two year,No,20.55
3583-KRKMD,Male,37,18,68310.0,Affluent,1,1,0,0.4966,Month-to-month,Fiber optic,75.9
1010-DIAUQ,Male,30,5,86850.0,HNI,1,1,1,0.9582,Month-to-month,Fiber optic,96.5
9069-LGEUL,Male,40,23,53955.0,Affluent,1,1,0,0.4627,Month-to-month,DSL,59.95
7302-ZHMHP,Female,28,1,17235.0,Mass,1,0,0,0.4714,Month-to-month,No,19.15
9571-EDEBV,Male,65,71,88785.0,HNI,0,1,0,0.1301,One year,Fiber optic,98.65
3520-FJGCV,Male,65,72,101340.0,HNI,0,1,0,0.145,Two year,Fiber optic,112.6
6563-VRERX,Male,46,33,18540.0,Mass,0,0,0,0.1356,One year,No,20.6
0259-GBZSH,Male,29,2,77085.0,HNI,1,0,1,0.9527,Month-to-month,Fiber optic,85.65
6122-EFVKN,Male,41,24,32175.0,Mass,0,0,0,0.1794,Two year,DSL,35.75
2805-EDJPQ,Female,58,56,89775.0,HNI,0,1,0,0.1726,One year,Fiber optic,99.75
6862-CQUMB,Male,48,37,86490.0,HNI,1,1,0,0.47,Month-to-month,Fiber optic,96.1
7156-MXBJE,Female,51,43,76590.0,HNI,0,1,0,0.1897,One year,DSL,85.1
6158-HDPXZ,Male,28,1,22815.0,Mass,1,0,0,0.4793,Month-to-month,DSL,25.35
9601-BRXPO,Female,41,25,94455.0,HNI,1,1,1,0.9141,Month-to-month,Fiber optic,104.95
2863-IMQDR,Female,61,61,80685.0,HNI,0,0,0,0.1461,Two year,DSL,89.65
5686-CMAWK,Male,37,17,78075.0,HNI,0,0,0,0.263,One year,Fiber optic,86.75
5651-CRHKQ,Female,50,41,77580.0,HNI,0,1,0,0.1966,One year,Fiber optic,86.2
6905-NIQIN,Male,28,1,45585.0,Affluent,1,0,1,0.9112,Month-to-month,DSL,50.65
8204-YJCLA,Male,68,72,58320.0,Affluent,0,1,0,0.0846,Two year,DSL,64.8
5167-ZFFMM,Male,28,1,81765.0,HNI,1,1,1,0.962,Month-to-month,Fiber optic,90.85
6583-SZVGP,Male,54,48,97290.0,HNI,0,1,0,0.205,Two year,Fiber optic,108.1
4895-TMWIR,Male,68,11,17955.0,Mass,1,0,1,0.8451,Month-to-month,No,19.95
0533-BNWKF,Female,68,55,76905.0,HNI,1,0,1,0.8073,Month-to-month,Fiber optic,85.45
1708-PBBOA,Female,51,42,49275.0,Affluent,0,0,0,0.1541,One year,DSL,54.75
8782-LKFPK,Male,52,44,81360.0,HNI,1,0,0,0.4436,Month-to-month,Fiber optic,90.4
5522-JBWMO,Male,28,1,39600.0,Mass,1,0,0,0.5028,Month-to-month,DSL,44.0
3597-MVHJT,Female,42,27,86040.0,HNI,1,1,0,0.4968,Month-to-month,Fiber optic,95.6
9774-NRNAU,Male,68,27,76320.0,HNI,1,1,0,0.4831,Month-to-month,DSL,84.8
0224-RLWWD,Female,68,2,39870.0,Mass,1,0,0,0.5005,Month-to-month,DSL,44.3
9967-ATRFS,Female,38,19,17910.0,Mass,1,0,0,0.4231,Month-to-month,No,19.9
3951-NJCVI,Female,68,42,85545.0,HNI,1,0,0,0.455,Month-to-month,Fiber optic,95.05
2977-CEBSX,Female,64,66,81045.0,HNI,0,1,0,0.1329,Two year,DSL,90.05
0177-PXBAT,Male,68,33,98910.0,HNI,1,1,0,0.4984,Month-to-month,Fiber optic,109.9
6599-CEBNN,Female,46,34,66555.0,Affluent,1,1,1,0.8503,Month-to-month,Fiber optic,73.95
2519-ERQOJ,Male,68,33,49140.0,Affluent,1,0,0,0.4286,Month-to-month,DSL,54.6
5876-QMYLD,Female,40,23,18045.0,Mass,0,0,0,0.1623,One year,No,20.05
2277-AXSDC,Female,45,32,17775.0,Mass,0,1,0,0.1373,One year,No,19.75
9442-JTWDL,Female,34,11,18045.0,Mass,0,1,0,0.1952,One year,No,20.05
0979-PHULV,Male,65,69,89505.0,HNI,1,1,1,0.7866,Month-to-month,Fiber optic,99.45
3067-SVMTC,Female,65,68,50310.0,Affluent,0,1,0,0.0843,One year,DSL,55.9
5495-GPSRW,Male,39,20,17730.0,Mass,0,0,0,0.1701,Two year,No,19.7
7606-BPHHN,Male,65,72,17820.0,Mass,0,1,0,0.0278,Two year,No,19.8
4742-DRORA,Male,61,60,85860.0,HNI,0,1,0,0.1561,One year,Fiber optic,95.4
0111-KLBQG,Male,68,32,84555.0,HNI,1,0,0,0.481,Month-to-month,Fiber optic,93.95
4800-VHZKI,Female,28,1,17910.0,Mass,1,0,1,0.8724,Month-to-month,No,19.9
7989-CHGTL,Male,28,1,17640.0,Mass,1,0,1,0.872,Month-to-month,No,19.6
0334-GDDSO,Male,68,3,73215.0,HNI,1,0,1,0.9445,Month-to-month,Fiber optic,81.35
4163-NCJAK,Female,53,46,22005.0,Mass,0,1,0,0.1049,One year,No,24.45
5233-AOZUF,Female,43,29,67455.0,Affluent,1,0,0,0.4652,Month-to-month,Fiber optic,74.95
5973-EJGDP,Male,56,51,78615.0,HNI,1,0,0,0.4206,Month-to-month,Fiber optic,87.35
1996-DBMUS,Female,68,48,63585.0,Affluent,1,1,0,0.4077,Month-to-month,Fiber optic,70.65
7916-VCCPB,Female,36,16,65925.0,Affluent,1,1,0,0.4987,Month-to-month,Fiber optic,73.25
4686-GEFRM,Male,65,70,88830.0,HNI,0,1,0,0.1329,Two year,Fiber optic,98.7
5249-QYHEX,Female,50,40,22320.0,Mass,0,0,0,0.1217,Two year,No,24.8
0578-SKVMF,Female,40,22,74970.0,HNI,1,0,1,0.8949,Month-to-month,Fiber optic,83.3
5564-NEMQO,Female,68,1,67770.0,Affluent,1,1,1,0.9424,Month-to-month,Fiber optic,75.3
2233-FAGXV,Female,30,5,21870.0,Mass,1,0,0,0.467,Month-to-month,No,24.3
5605-IYGFG,Female,31,7,62865.0,Affluent,1,1,0,0.5191,Month-to-month,Fiber optic,69.85
7663-ZTEGJ,Male,43,29,90495.0,HNI,0,1,0,0.2476,One year,Fiber optic,100.55
3935-TBRZZ,Male,52,44,23130.0,Mass,0,0,0,0.1119,One year,No,25.7
8111-BKVDS,Female,33,10,36630.0,Mass,1,1,0,0.474,Month-to-month,DSL,40.7
2055-SIFSS,Female,68,55,46485.0,Affluent,1,1,0,0.3646,Month-to-month,DSL,51.65
2806-MLNTI,Male,68,52,94590.0,HNI,0,1,0,0.1903,One year,Fiber optic,105.1
8734-DKSTZ,Female,33,10,77355.0,HNI,1,0,0,0.5312,Month-to-month,Fiber optic,85.95
4360-PNRQB,Male,37,18,68040.0,Affluent,1,1,0,0.4962,Month-to-month,Fiber optic,75.6
6152-ONASV,Female,65,68,52425.0,Affluent,0,1,0,0.0873,One year,DSL,58.25
9063-ZGTUY,Female,61,61,17460.0,Mass,1,0,1,0.7074,Month-to-month,No,19.4
7781-HVGMK,Female,65,72,58680.0,Affluent,0,1,0,0.0851,Two year,DSL,65.2
2181-UAESM,Male,29,2,48105.0,Affluent,1,0,0,0.512,Month-to-month,DSL,53.45
2957-LOLHO,Male,34,12,40860.0,Mass,1,1,1,0.8745,Month-to-month,DSL,45.4
6048-NJXHX,Male,50,41,17775.0,Mass,0,0,0,0.1126,Two year,No,19.75
2320-SLKMB,Female,42,26,40005.0,Mass,1,1,0,0.4349,Month-to-month,DSL,44.45
4980-URKXC,Male,47,36,18765.0,Mass,0,1,0,0.1277,One year,No,20.85
4376-KFVRS,Male,65,72,102645.0,HNI,0,1,0,0.1468,Two year,Fiber optic,114.05
5886-VLQVU,Male,47,35,80865.0,HNI,1,1,0,0.4676,Month-to-month,Fiber optic,89.85
3577-AMVUX,Male,28,1,49545.0,Affluent,1,0,0,0.5168,Month-to-month,DSL,55.05
0771-WLCLA,Female,36,16,101655.0,HNI,1,0,0,0.5488,Month-to-month,Fiber optic,112.95
5628-RKIFK,Female,68,49,91395.0,HNI,1,1,0,0.444,Month-to-month,Fiber optic,101.55
0206-TBWLC,Female,57,54,103185.0,HNI,0,0,0,0.1969,One year,Fiber optic,114.65
2937-FTHUR,Female,37,18,58320.0,Affluent,1,0,0,0.4825,Month-to-month,DSL,64.8
1910-FMXJM,Female,47,36,72360.0,HNI,1,0,0,0.4529,Month-to-month,Fiber optic,80.4
7752-XUSCI,Female,61,60,95310.0,HNI,1,0,1,0.8194,Month-to-month,Fiber optic,105.9
4110-PFEUZ,Female,28,1,62595.0,Affluent,1,0,1,0.9351,Month-to-month,Fiber optic,69.55
0732-OCQOC,Female,56,52,22545.0,Mass,0,1,0,0.0892,Two year,No,25.05
5168-MSWXT,Male,32,8,85275.0,HNI,1,0,0,0.5478,Month-to-month,Fiber optic,94.75
1090-ESELR,Male,65,72,94950.0,HNI,0,1,0,0.136,Two year,Fiber optic,105.5
8592-PLTMQ,Female,63,64,22230.0,Mass,0,0,0,0.0559,One year,No,24.7
5760-WRAHC,Female,68,22,62775.0,Affluent,1,0,0,0.4778,Month-to-month,DSL,69.75
8847-GEOOQ,Male,61,60,54180.0,Affluent,1,1,0,0.3617,Month-to-month,DSL,60.2
0256-LTHVJ,Female,43,28,72945.0,HNI,1,0,1,0.8757,Month-to-month,Fiber optic,81.05
4785-FCIFB,Female,61,61,21960.0,Mass,0,0,0,0.0637,Two year,No,24.4
8313-NDOIA,Female,41,24,93735.0,HNI,1,0,0,0.5158,Month-to-month,Fiber optic,104.15
5149-CUZUJ,Male,43,28,83610.0,HNI,0,1,0,0.2406,One year,Fiber optic,92.9
0942-KOWSM,Female,44,30,72720.0,HNI,0,1,0,0.2199,Two year,DSL,80.8
4237-CLSMM,Male,29,2,18000.0,Mass,1,0,0,0.4698,Month-to-month,No,20.0
1452-VOQCH,Male,28,1,67590.0,Affluent,1,0,0,0.5421,Month-to-month,Fiber optic,75.1
4719-UMSIY,Male,31,6,17685.0,Mass,1,0,0,0.4584,Month-to-month,No,19.65
6614-VBEGU,Female,41,24,62505.0,Affluent,1,1,0,0.472,Month-to-month,DSL,69.45
0880-TKATG,Male,30,4,91035.0,HNI,1,0,1,0.9668,Month-to-month,Fiber optic,101.15
3811-VBYBZ,Male,31,7,89820.0,HNI,1,0,1,0.9569,Month-to-month,Fiber optic,99.8
1480-BKXGA,Male,68,72,104445.0,HNI,0,1,0,0.1493,Two year,Fiber optic,116.05
2996-XAUVF,Male,65,70,36045.0,Mass,0,0,0,0.0588,Two year,DSL,40.05
9076-AXYIK,Male,68,64,91890.0,HNI,0,0,0,0.1536,Two year,Fiber optic,102.1
5968-XQIVE,Male,65,72,80730.0,HNI,0,0,0,0.116,One year,Fiber optic,89.7
8896-RAZCR,Female,52,44,17910.0,Mass,0,0,0,0.1046,Two year,No,19.9
4640-UHDOS,Female,35,13,50355.0,Affluent,1,0,1,0.8851,Month-to-month,DSL,55.95
4933-IKULF,Female,68,17,18585.0,Mass,0,0,0,0.1795,One year,No,20.65
3583-EKAPL,Male,28,1,49500.0,Affluent,1,0,1,0.9167,Month-to-month,DSL,55.0
1304-BCCFO,Male,32,9,63045.0,Affluent,1,0,0,0.5138,Month-to-month,DSL,70.05
4104-PVRPS,Male,41,24,48240.0,Affluent,1,0,0,0.452,Month-to-month,DSL,53.6
9399-APLBT,Female,28,1,67230.0,Affluent,1,0,1,0.9416,Month-to-month,Fiber optic,74.7
2359-KMGLI,Male,41,24,72225.0,HNI,1,0,1,0.8856,Month-to-month,Fiber optic,80.25
3780-DDGSE,Male,68,35,68445.0,Affluent,1,0,0,0.4502,Month-to-month,DSL,76.05
4431-EDMIQ,Female,31,7,68130.0,Affluent,1,0,0,0.5264,Month-to-month,DSL,75.7
0306-JAELE,Male,30,5,86490.0,HNI,1,0,1,0.9577,Month-to-month,Fiber optic,96.1
6227-HWPWX,Female,36,15,62100.0,Affluent,1,1,1,0.8961,Month-to-month,Fiber optic,69.0
0486-LGCCH,Male,34,11,17685.0,Mass,0,0,0,0.1947,Two year,No,19.65
0447-BEMNG,Female,54,48,40770.0,Mass,1,1,1,0.7757,Month-to-month,DSL,45.3
4612-SSVHJ,Female,68,20,73305.0,HNI,1,0,0,0.4981,Month-to-month,Fiber optic,81.45
5168-MQQCA,Female,65,72,97650.0,HNI,0,1,0,0.1398,One year,Fiber optic,108.5
5949-XIKAE,Female,32,8,75195.0,HNI,1,0,1,0.9336,Month-to-month,Fiber optic,83.55
7971-HLVXI,Male,65,72,76050.0,HNI,0,1,0,0.1095,Two year,Fiber optic,84.5
9094-AZPHK,Female,36,15,90135.0,HNI,1,0,0,0.5354,Month-to-month,Fiber optic,100.15
3649-JPUGY,Male,65,72,79740.0,HNI,0,1,0,0.1147,Two year,DSL,88.6
4472-LVYGI,Female,28,0,47295.0,Affluent,0,1,0,0.2664,Two year,DSL,52.55
8372-JUXUI,Male,28,1,66915.0,Affluent,1,0,1,0.9412,Month-to-month,Fiber optic,74.35
3552-CTCYF,Male,62,63,94320.0,HNI,0,1,0,0.1598,Two year,Fiber optic,104.8
6778-YSNIH,Female,29,2,53100.0,Affluent,1,0,0,0.519,Month-to-month,DSL,59.0
0388-EOPEX,Female,29,2,66960.0,Affluent,1,0,1,0.9385,Month-to-month,Fiber optic,74.4
5756-OZRIO,Male,68,61,57645.0,Affluent,0,1,0,0.1138,One year,DSL,64.05
6579-JPICP,Male,28,1,18360.0,Mass,1,0,0,0.473,Month-to-month,No,20.4
8205-OTCHB,Male,40,22,39375.0,Mass,0,1,1,0.595,One year,DSL,43.75
4134-BSXLX,Male,43,28,54810.0,Affluent,1,0,0,0.4502,Month-to-month,DSL,60.9
0505-SPOOW,Female,65,70,17820.0,Mass,0,1,0,0.0332,Two year,No,19.8
6235-VDHOM,Female,68,5,25605.0,Mass,1,0,1,0.8722,Month-to-month,DSL,28.45
7783-YKGDV,Female,34,12,89730.0,HNI,1,1,1,0.9431,Month-to-month,Fiber optic,99.7
4374-YMUSQ,Male,46,34,104625.0,HNI,0,1,0,0.2537,One year,Fiber optic,116.25
4513-CXYIX,Female,68,71,72630.0,HNI,0,1,0,0.1074,Two year,Fiber optic,80.7
3957-HHLMR,Female,65,70,58680.0,Affluent,0,1,0,0.0906,One year,DSL,65.2
7803-XOCCZ,Female,56,52,75645.0,HNI,1,1,0,0.4137,Month-to-month,Fiber optic,84.05
5736-YEJAX,Male,65,69,71505.0,Affluent,0,1,0,0.1113,Two year,DSL,79.45
5609-CEBID,Female,68,20,84690.0,HNI,1,0,1,0.9141,Month-to-month,Fiber optic,94.1
8981-FJGLA,Male,34,11,70200.0,Affluent,1,0,0,0.5184,Month-to-month,Fiber optic,78.0
7218-HKQFK,Male,29,2,84780.0,HNI,1,0,1,0.9635,Month-to-month,Fiber optic,94.2
4636-QRJKY,Female,31,6,72450.0,HNI,1,0,1,0.9352,Month-to-month,Fiber optic,80.5
1135-LMECX,Female,28,1,17865.0,Mass,1,0,0,0.4723,Month-to-month,No,19.85
4332-MUOEZ,Male,68,20,84870.0,HNI,0,1,0,0.2643,One year,Fiber optic,94.3
8535-SFUTN,Male,61,61,95805.0,HNI,1,0,0,0.4173,Month-to-month,Fiber optic,106.45
5956-VKDTT,Female,68,5,66915.0,Affluent,1,0,1,0.9302,Month-to-month,Fiber optic,74.35
8677-HDZEE,Female,58,56,94905.0,HNI,1,1,0,0.4298,Month-to-month,Fiber optic,105.45
2475-MROZF,Male,44,30,85500.0,HNI,1,1,0,0.4878,Month-to-month,Fiber optic,95.0
9412-GHEEC,Male,50,40,94320.0,HNI,1,1,1,0.8728,Month-to-month,Fiber optic,104.8
3482-ABPKK,Female,43,28,48870.0,Affluent,0,0,0,0.1919,One year,DSL,54.3
6705-LXORM,Female,68,5,63045.0,Affluent,1,0,0,0.5248,Month-to-month,Fiber optic,70.05
0257-ZESQC,Female,68,27,67680.0,Affluent,1,1,1,0.871,Month-to-month,Fiber optic,75.2
7531-GQHME,Male,34,12,18045.0,Mass,1,1,0,0.4424,Month-to-month,No,20.05
5174-ITUMV,Male,64,67,94860.0,HNI,0,0,0,0.1496,One year,Fiber optic,105.4
4109-CYRBD,Male,68,29,46440.0,Affluent,1,0,0,0.4357,Month-to-month,DSL,51.6
0913-XWSCN,Male,58,55,76950.0,HNI,1,1,0,0.4073,Month-to-month,Fiber optic,85.5
6825-UYPFK,Female,40,23,68040.0,Affluent,1,1,1,0.8825,Month-to-month,Fiber optic,75.6
8397-MVTAZ,Male,46,34,90045.0,HNI,1,0,1,0.8832,Month-to-month,Fiber optic,100.05
0750-EBAIU,Male,56,52,82125.0,HNI,0,0,0,0.1728,One year,Fiber optic,91.25
8606-CIQUL,Male,68,72,104175.0,HNI,0,1,0,0.149,Two year,Fiber optic,115.75
3571-DPYUH,Male,59,58,85230.0,HNI,0,1,0,0.1607,One year,Fiber optic,94.7
7601-GNDYK,Male,47,35,17640.0,Mass,0,0,0,0.1289,Two year,No,19.6
0356-OBMAC,Female,68,56,89910.0,HNI,0,1,0,0.1728,Two year,Fiber optic,99.9
8067-NIOYM,Female,41,24,18990.0,Mass,0,1,0,0.1609,Two year,No,21.1
1403-GYAFU,Male,65,70,18045.0,Mass,0,1,0,0.0335,Two year,No,20.05
4234-XTNEA,Male,29,2,71955.0,Affluent,1,0,0,0.5455,Month-to-month,Fiber optic,79.95
1297-VQDRP,Male,68,68,96435.0,HNI,0,1,0,0.149,One year,Fiber optic,107.15
9282-IZGQK,Female,28,1,76500.0,HNI,1,0,1,0.9546,Month-to-month,Fiber optic,85.0
5348-CAGXB,Male,34,12,80595.0,HNI,1,0,0,0.5302,Month-to-month,Fiber optic,89.55
0621-HJWXJ,Female,62,63,73395.0,HNI,1,1,0,0.3804,Month-to-month,Fiber optic,81.55
5844-QVTAT,Female,46,33,52605.0,Affluent,0,0,0,0.1834,One year,DSL,58.45
8905-IAZPF,Female,65,69,86085.0,HNI,0,1,0,0.1318,One year,Fiber optic,95.65
5394-MEITZ,Female,61,60,72540.0,HNI,0,1,0,0.1374,Two year,DSL,80.6
6859-QNXIQ,Female,65,72,101790.0,HNI,0,1,0,0.1456,Two year,Fiber optic,113.1
2782-LFZVW,Female,34,11,53055.0,Affluent,1,0,0,0.4943,Month-to-month,DSL,58.95
2866-IKBTM,Female,28,1,17595.0,Mass,1,0,0,0.472,Month-to-month,No,19.55
1342-JPNKI,Male,33,10,77445.0,HNI,1,1,1,0.9313,Month-to-month,Fiber optic,86.05
2817-NTQDO,Male,35,13,40995.0,Mass,1,1,1,0.8719,Month-to-month,DSL,45.55
7129-AZJDE,Male,46,34,71055.0,Affluent,0,1,0,0.2066,One year,Fiber optic,78.95
