txn_id,Time,hour,amount_inr,channel,rule_hit,fraud_score,fraud_flag,Amount
CC-000389,38708.0,10,148.57,POS,clean,0.1196,0,1.79
CC-000390,33952.0,9,166.0,POS,clean,0.0797,0,2.0
CC-000391,74537.0,20,9927.63,Ecom,clean,0.3355,0,119.61
CC-000392,124379.0,10,3315.85,POS,clean,0.2449,0,39.95
CC-000393,120981.0,9,1019.24,POS,clean,0.1831,0,12.28
CC-000394,78852.0,21,3553.23,ATM,clean,0.253,0,42.81
CC-000395,49715.0,13,327.02,POS,clean,0.4069,0,3.94
CC-000396,78717.0,21,1992.0,ATM,clean,0.214,0,24.0
CC-000397,62751.0,17,32247.99,Ecom,clean,0.347,0,388.53
CC-000398,140107.0,14,1078.17,POS,clean,0.1914,0,12.99
CC-000399,125678.0,10,645.74,POS,clean,0.1257,0,7.78
CC-000400,124994.0,10,1768.73,POS,clean,0.1997,0,21.31
CC-000401,81555.0,22,25606.33,Ecom,night_burst,0.3708,0,308.51
CC-000402,78619.0,21,1411.0,ATM,clean,0.1868,0,17.0
CC-000403,121738.0,9,1186.9,POS,clean,0.1916,0,14.3
CC-000404,141191.0,15,12520.55,Ecom,clean,0.3198,0,150.85
CC-000405,66407.0,18,951.18,POS,clean,0.1826,0,11.46
CC-000406,67811.0,18,328.68,POS,clean,0.1604,0,3.96
CC-000407,115246.0,8,83.0,ATM,clean,0.0883,0,1.0
CC-000408,36575.0,10,332.0,POS,clean,0.0991,0,4.0
CC-000409,51467.0,14,2091.6,POS,clean,0.2175,0,25.2
CC-000410,107236.0,5,12416.8,Ecom,night_burst,0.4157,0,149.6
CC-000411,70635.0,19,3715.08,POS,clean,0.2379,0,44.76
CC-000412,135944.0,13,497.17,POS,clean,0.1762,0,5.99
CC-000413,95628.0,2,135.29,ATM,geo_mismatch,0.7,1,1.63
CC-000414,124728.0,10,25398.0,Ecom,clean,0.3554,0,306.0
CC-000415,77866.0,21,1653.36,ATM,clean,0.2009,0,19.92
CC-000416,135131.0,13,5291.25,POS,clean,0.2968,0,63.75
CC-000417,51229.0,14,6889.0,POS,clean,0.3283,0,83.0
CC-000418,47702.0,13,3315.85,POS,clean,0.2259,0,39.95
CC-000419,74670.0,20,83.0,POS,clean,0.0838,0,1.0
CC-000420,149229.0,17,829.17,POS,clean,0.1496,0,9.99
CC-000421,83519.0,23,83.0,ATM,night_burst,0.1132,0,1.0
CC-000422,31734.0,8,21601.58,Ecom,clean,0.3535,0,260.26
CC-000423,160814.0,20,8954.04,Ecom,clean,0.3456,0,107.88
CC-000424,51847.0,14,11454.0,Ecom,clean,0.3216,0,138.0
CC-000425,1358.0,0,3131.59,ATM,night_burst,0.2671,0,37.73
CC-000426,113765.0,7,1879.95,ATM,clean,0.2204,0,22.65
CC-000427,140064.0,14,2075.0,POS,clean,0.2558,0,25.0
CC-000428,33623.0,9,4067.0,POS,clean,0.2825,0,49.0
CC-000429,58006.0,16,164.34,POS,clean,0.1126,0,1.98
CC-000430,57895.0,16,1428.43,POS,clean,0.1876,0,17.21
CC-000431,42832.0,11,6631.7,POS,clean,0.3028,0,79.9
CC-000432,164334.0,21,4967.55,ATM,intl_first,0.2596,0,59.85
CC-000433,35942.0,9,1200.18,POS,geo_mismatch,0.7939,1,14.46
CC-000434,64947.0,18,3844.56,POS,geo_mismatch,0.4938,0,46.32
CC-000435,138642.0,14,2973.06,POS,clean,0.2686,0,35.82
CC-000436,97202.0,3,1220.1,ATM,night_burst,0.2766,0,14.7
CC-000437,77277.0,21,83.0,ATM,clean,0.0897,0,1.0
CC-000438,61160.0,16,377.65,POS,clean,0.1068,0,4.55
CC-000439,29757.0,8,31126.66,Ecom,clean,0.4055,0,375.02
CC-000440,73400.0,20,912.17,POS,clean,0.1597,0,10.99
CC-000441,47786.0,13,50507.99,Ecom,amount_spike,0.4153,0,608.53
CC-000442,66247.0,18,830.0,POS,clean,0.1903,0,10.0
CC-000443,146889.0,16,83.0,POS,clean,0.0862,0,1.0
CC-000444,163700.0,21,83.0,ATM,clean,0.0801,0,1.0
CC-000445,5641.0,1,746.17,ATM,night_burst,0.2518,0,8.99
CC-000446,106311.0,5,2115.67,ATM,night_burst,0.342,0,25.49
CC-000447,55396.0,15,3961.59,POS,clean,0.2393,0,47.73
CC-000448,142224.0,15,1725.57,POS,clean,0.2331,0,20.79
CC-000449,109378.0,6,9063.6,Ecom,clean,0.4739,0,109.2
CC-000450,135264.0,13,4269.52,POS,clean,0.2673,0,51.44
CC-000451,146558.0,16,188.41,POS,clean,0.3524,0,2.27
CC-000452,78019.0,21,20891.93,Ecom,clean,0.389,0,251.71
CC-000453,50254.0,13,248.17,POS,clean,0.103,0,2.99
CC-000454,31394.0,8,1963.78,ATM,clean,0.2222,0,23.66
CC-000455,57032.0,15,296.31,POS,clean,0.0877,0,3.57
CC-000456,159601.0,20,724.59,POS,clean,0.1626,0,8.73
CC-000457,57966.0,16,75761.57,Ecom,amount_spike,0.3766,0,912.79
CC-000458,74424.0,20,1245.0,POS,clean,0.1747,0,15.0
CC-000459,145517.0,16,2279.18,POS,clean,0.2647,0,27.46
CC-000460,140377.0,14,1518.07,POS,clean,0.2235,0,18.29
CC-000461,55453.0,15,5172.56,POS,clean,0.2603,0,62.32
CC-000462,47151.0,13,8208.7,POS,clean,0.3621,0,98.9
CC-000463,76081.0,21,58842.85,Ecom,amount_spike,0.3618,0,708.95
CC-000464,132292.0,12,1159.51,POS,clean,0.1893,0,13.97
CC-000465,48425.0,13,6231.64,POS,geo_mismatch,0.5735,0,75.08
CC-000466,129303.0,11,6492.26,POS,clean,0.3269,0,78.22
CC-000467,141970.0,15,1245.0,POS,clean,0.209,0,15.0
CC-000468,48846.0,13,1826.0,POS,clean,0.2442,0,22.0
CC-000469,158330.0,19,5371.76,POS,clean,0.2744,0,64.72
CC-000470,77619.0,21,5331.92,ATM,clean,0.2862,0,64.24
CC-000471,40053.0,11,2904.17,POS,clean,0.2507,0,34.99
CC-000472,136954.0,14,223.27,POS,clean,0.1128,0,2.69
CC-000473,41582.0,11,3274.35,POS,geo_mismatch,0.7807,1,39.45
CC-000474,137915.0,14,415.0,POS,clean,0.1058,0,5.0
CC-000475,70656.0,19,2946.5,POS,clean,0.313,0,35.5
CC-000476,41454.0,11,3320.0,POS,clean,0.242,0,40.0
CC-000477,62928.0,17,9684.44,Ecom,clean,0.336,0,116.68
CC-000478,53125.0,14,580.17,POS,clean,0.1545,0,6.99
CC-000479,40144.0,11,9779.06,Ecom,clean,0.3165,0,117.82
CC-000480,69209.0,19,663.17,POS,clean,0.1698,0,7.99
CC-000481,113413.0,7,2489.17,ATM,clean,0.2414,0,29.99
CC-000482,82316.0,22,512.11,ATM,night_burst,0.158,0,6.17
CC-000483,75646.0,21,10738.54,Ecom,clean,0.3325,0,129.38
CC-000484,74314.0,20,47721.68,Ecom,amount_spike,0.3746,0,574.96
CC-000485,27867.0,7,2670.11,ATM,clean,0.2422,0,32.17
CC-000486,55281.0,15,4980.0,POS,clean,0.2656,0,60.0
CC-000487,84975.0,23,12748.8,Ecom,night_burst,0.3382,0,153.6
CC-000488,39264.0,10,364.37,POS,clean,0.1108,0,4.39
CC-000489,150656.0,17,881.46,POS,clean,0.1621,0,10.62
CC-000490,31160.0,8,8472.64,Ecom,clean,0.3071,0,102.08
CC-000491,67507.0,18,148.57,POS,geo_mismatch,0.2424,0,1.79
CC-000492,53908.0,14,15726.01,Ecom,clean,0.3551,0,189.47
CC-000493,73960.0,20,162.68,POS,clean,0.085,0,1.96
CC-000494,114404.0,7,6050.7,ATM,clean,0.2837,0,72.9
CC-000495,102471.0,4,107.07,ATM,night_burst,0.129,0,1.29
CC-000496,78922.0,21,164.34,ATM,clean,0.066,0,1.98
CC-000497,75566.0,20,11903.03,Ecom,clean,0.3308,0,143.41
CC-000498,163090.0,21,2730.7,ATM,clean,0.248,0,32.9
CC-000499,44013.0,12,4120.12,POS,intl_first,0.2493,0,49.64
CC-000500,68314.0,18,4549.23,POS,clean,0.279,0,54.81
CC-000501,66626.0,18,497.17,POS,clean,0.1318,0,5.99
CC-000502,56558.0,15,688.07,POS,clean,0.1208,0,8.29
CC-000503,146430.0,16,165.17,POS,clean,0.0817,0,1.99
CC-000504,73272.0,20,23572.0,Ecom,clean,0.3633,0,284.0
CC-000505,59623.0,16,954.5,POS,clean,0.1791,0,11.5
CC-000506,124420.0,10,1120.5,POS,clean,0.2291,0,13.5
CC-000507,78730.0,21,1834.3,ATM,clean,0.2207,0,22.1
CC-000508,33273.0,9,2032.67,POS,clean,0.2379,0,24.49
CC-000509,125706.0,10,164.34,POS,clean,0.1,0,1.98
CC-000510,72564.0,20,11704.66,Ecom,clean,0.299,0,141.02
CC-000511,54111.0,15,5346.03,POS,clean,0.2694,0,64.41
CC-000512,120355.0,9,8300.0,Ecom,clean,0.299,0,100.0
CC-000513,33335.0,9,3011.24,POS,clean,0.2545,0,36.28
CC-000514,148894.0,17,20504.32,Ecom,clean,0.4442,0,247.04
CC-000515,34546.0,9,76.36,POS,clean,0.052,0,0.92
CC-000516,42612.0,11,11203.34,Ecom,clean,0.3099,0,134.98
CC-000517,74959.0,20,687.24,POS,clean,0.1365,0,8.28
CC-000518,142082.0,15,73.87,POS,clean,0.0412,0,0.89
CC-000519,95709.0,2,2905.0,ATM,night_burst,0.3057,0,35.0
CC-000520,50895.0,14,517.92,POS,clean,0.175,0,6.24
CC-000521,162582.0,21,332.0,ATM,clean,0.1365,0,4.0
CC-000522,162024.0,21,5706.25,ATM,clean,0.2742,0,68.75
CC-000523,163552.0,21,236.55,ATM,clean,0.1159,0,2.85
CC-000524,87695.0,0,83.0,ATM,night_burst,0.0817,0,1.0
CC-000525,75826.0,21,148.57,ATM,clean,0.0681,0,1.79
CC-000526,142852.0,15,6557.0,POS,clean,0.3373,0,79.0
CC-000527,66831.0,18,1327.17,POS,clean,0.1639,0,15.99
CC-000528,117042.0,8,4276.16,ATM,clean,0.2577,0,51.52
CC-000529,117229.0,8,11258.95,Ecom,clean,0.3683,0,135.65
CC-000530,156026.0,19,2690.03,POS,clean,0.3074,0,32.41
CC-000531,70103.0,19,38761.0,Ecom,amount_spike,0.3531,0,467.0
CC-000532,85427.0,23,1799.44,ATM,night_burst,0.2154,0,21.68
CC-000533,137496.0,14,2408.66,POS,clean,0.2318,0,29.02
CC-000534,69435.0,19,2074.17,POS,clean,0.2137,0,24.99
CC-000535,125743.0,10,830.0,POS,clean,0.1827,0,10.0
CC-000536,42696.0,11,2019.39,POS,clean,0.2395,0,24.33
CC-000537,164325.0,21,164.34,ATM,clean,0.0943,0,1.98
CC-000538,162709.0,21,107.07,ATM,clean,0.0937,0,1.29
CC-000539,121403.0,9,1659.17,POS,clean,0.1834,0,19.99
CC-000540,158441.0,20,1888.25,POS,clean,0.1855,0,22.75
CC-000541,10599.0,2,8798.0,Ecom,night_burst,0.4161,0,106.0
CC-000542,48292.0,13,1005.13,POS,clean,0.1675,0,12.11
CC-000543,47789.0,13,4648.0,POS,clean,0.2895,0,56.0
CC-000544,124019.0,10,107.07,POS,clean,0.0814,0,1.29
CC-000545,31989.0,8,5934.5,ATM,clean,0.2991,0,71.5
CC-000546,165532.0,21,1328.0,ATM,clean,0.18,0,16.0
CC-000547,78156.0,21,2485.85,ATM,clean,0.2096,0,29.95
CC-000548,113167.0,7,83.0,ATM,clean,0.0686,0,1.0
CC-000549,28394.0,7,3745.79,ATM,clean,0.2831,0,45.13
CC-000550,77158.0,21,1660.0,ATM,clean,0.1864,0,20.0
CC-000551,140817.0,15,63.91,POS,clean,0.0382,0,0.77
CC-000552,32046.0,8,235.72,ATM,clean,0.1201,0,2.84
CC-000553,130871.0,12,2490.0,POS,clean,0.2222,0,30.0
CC-000554,79378.0,22,1992.0,ATM,night_burst,0.1982,0,24.0
CC-000555,50227.0,13,20456.18,Ecom,clean,0.3784,0,246.46
CC-000556,124721.0,10,5928.69,POS,clean,0.2782,0,71.43
CC-000557,135022.0,13,13840.25,Ecom,clean,0.4119,0,166.75
CC-000558,42935.0,11,1181.09,POS,clean,0.1665,0,14.23
CC-000559,125144.0,10,164.34,POS,clean,0.0952,0,1.98
CC-000560,162767.0,21,63.08,ATM,clean,0.0473,0,0.76
CC-000561,143820.0,15,4088.58,POS,clean,0.2854,0,49.26
CC-000562,136494.0,13,78.85,POS,clean,0.1171,0,0.95
CC-000563,122120.0,9,1245.0,POS,clean,0.1711,0,15.0
CC-000564,53156.0,14,811.74,POS,clean,0.1595,0,9.78
CC-000565,65539.0,18,6557.0,POS,clean,0.3204,0,79.0
CC-000566,27158.0,7,148.57,ATM,geo_mismatch,0.252,0,1.79
CC-000567,170156.0,23,653.21,ATM,night_burst,0.1333,0,7.87
CC-000568,39903.0,11,0.0,POS,clean,0.044,0,0.0
CC-000569,69430.0,19,1494.0,POS,clean,0.2056,0,18.0
CC-000570,51615.0,14,12669.95,Ecom,clean,0.3428,0,152.65
CC-000571,53585.0,14,993.51,POS,clean,0.1747,0,11.97
CC-000572,7445.0,2,83.0,ATM,night_burst,0.1492,0,1.0
CC-000573,121447.0,9,32266.25,Ecom,clean,0.3979,0,388.75
CC-000574,63806.0,17,83.0,POS,clean,0.1209,0,1.0
CC-000575,148469.0,17,1045.8,POS,clean,0.1899,0,12.6
CC-000576,60443.0,16,372.67,POS,clean,0.1223,0,4.49
CC-000577,50985.0,14,1375.31,POS,clean,0.1805,0,16.57
CC-000578,64785.0,17,59791.54,Ecom,amount_spike,0.9927,1,720.38
CC-000579,122576.0,10,629.97,POS,clean,0.1553,0,7.59
CC-000580,63131.0,17,4647.17,POS,clean,0.2713,0,55.99
CC-000581,108271.0,6,1221.76,ATM,clean,0.2229,0,14.72
CC-000582,115869.0,8,148.57,ATM,clean,0.0933,0,1.79
CC-000583,66645.0,18,58867.75,Ecom,amount_spike,0.392,0,709.25
CC-000584,124532.0,10,4802.38,POS,clean,0.3387,0,57.86
CC-000585,141933.0,15,83.0,POS,clean,0.1455,0,1.0
CC-000586,38216.0,10,73.87,POS,clean,0.0496,0,0.89
CC-000587,32661.0,9,16932.0,Ecom,clean,0.3232,0,204.0
CC-000588,160938.0,20,84.66,POS,clean,0.0915,0,1.02
CC-000589,172757.0,23,1244.17,ATM,night_burst,0.1853,0,14.99
CC-000590,32627.0,9,5394.17,POS,clean,0.2841,0,64.99
CC-000591,77219.0,21,165.17,ATM,clean,0.0884,0,1.99
CC-000592,75198.0,20,1532.18,POS,clean,0.216,0,18.46
CC-000593,121295.0,9,83.0,POS,geo_mismatch,0.2738,0,1.0
CC-000594,99324.0,3,829.17,ATM,night_burst,0.2451,0,9.99
CC-000595,155507.0,19,296.31,POS,clean,0.098,0,3.57
CC-000596,132608.0,12,4141.7,POS,clean,0.2578,0,49.9
CC-000597,103837.0,4,41500.0,Ecom,amount_spike,0.4265,0,500.0
CC-000598,82261.0,22,63.08,ATM,night_burst,0.0361,0,0.76
CC-000599,136784.0,13,21729.4,Ecom,clean,0.3548,0,261.8
CC-000600,136978.0,14,1245.0,POS,clean,0.1672,0,15.0
CC-000601,90991.0,1,88.81,ATM,night_burst,0.1746,0,1.07
CC-000602,134517.0,13,912.17,POS,clean,0.1692,0,10.99
CC-000603,110061.0,6,295.48,ATM,clean,0.1673,0,3.56
CC-000604,42920.0,11,2994.64,POS,clean,0.2506,0,36.08
CC-000605,60468.0,16,195.05,POS,clean,0.104,0,2.35
CC-000606,83720.0,23,3722.55,ATM,night_burst,0.2723,0,44.85
CC-000607,51014.0,14,15558.35,Ecom,clean,0.3505,0,187.45
CC-000608,78847.0,21,7465.85,ATM,clean,0.3388,0,89.95
CC-000609,100044.0,3,1002.64,ATM,night_burst,0.2531,0,12.08
CC-000610,63990.0,17,2311.55,POS,clean,0.2297,0,27.85
CC-000611,109982.0,6,9995.69,Ecom,clean,0.4459,0,120.43
CC-000612,162010.0,21,9121.7,Ecom,clean,0.3369,0,109.9
CC-000613,62439.0,17,18379.52,Ecom,clean,0.394,0,221.44
CC-000614,94438.0,2,545.31,ATM,night_burst,0.222,0,6.57
CC-000615,143044.0,15,829.17,POS,clean,0.1927,0,9.99
CC-000616,37758.0,10,19007.0,Ecom,clean,0.4108,0,229.0
CC-000617,31897.0,8,406.7,ATM,clean,0.121,0,4.9
CC-000618,112483.0,7,73.87,ATM,clean,0.0522,0,0.89
CC-000619,59356.0,16,82.17,POS,clean,0.0628,0,0.99
CC-000620,87711.0,0,415.0,ATM,night_burst,0.1362,0,5.0
CC-000621,58963.0,16,829.17,POS,clean,0.1612,0,9.99
CC-000622,3748.0,1,415.0,ATM,night_burst,0.2354,0,5.0
CC-000623,45065.0,12,764.43,POS,clean,0.1204,0,9.21
CC-000624,113981.0,7,164.34,ATM,clean,0.1218,0,1.98
CC-000625,42464.0,11,4141.7,POS,clean,0.27,0,49.9
CC-000626,81381.0,22,6608.46,ATM,night_burst,0.3076,0,79.62
CC-000627,66495.0,18,2900.85,POS,clean,0.2311,0,34.95
CC-000628,33512.0,9,83.0,POS,clean,0.1202,0,1.0
CC-000629,138685.0,14,9130.0,Ecom,clean,0.3441,0,110.0
CC-000630,148951.0,17,4345.05,POS,clean,0.2903,0,52.35
CC-000631,109378.0,6,829.17,ATM,clean,0.2393,0,9.99
CC-000632,134565.0,13,5432.35,POS,clean,0.3124,0,65.45
CC-000633,105195.0,5,1279.03,ATM,night_burst,0.2771,0,15.41
CC-000634,58512.0,16,16058.01,Ecom,clean,0.3284,0,193.47
CC-000635,160540.0,20,1632.61,POS,clean,0.2445,0,19.67
CC-000636,157977.0,19,12.45,POS,clean,0.0513,0,0.15
CC-000637,40163.0,11,222.44,POS,clean,0.0885,0,2.68
CC-000638,84026.0,23,63.91,ATM,night_burst,0.06,0,0.77
CC-000639,15328.0,4,830.0,ATM,night_burst,0.2277,0,10.0
CC-000640,113679.0,7,697.2,ATM,clean,0.1566,0,8.4
CC-000641,27608.0,7,166.0,ATM,clean,0.0877,0,2.0
CC-000642,2598.0,0,7055.0,ATM,night_burst,0.3335,0,85.0
CC-000643,54639.0,15,28400.11,Ecom,clean,0.3833,0,342.17
CC-000644,149885.0,17,10532.7,Ecom,clean,0.3276,0,126.9
CC-000645,37571.0,10,2647.7,POS,clean,0.2419,0,31.9
CC-000646,62694.0,17,663.17,POS,clean,0.1659,0,7.99
CC-000647,83478.0,23,223.27,ATM,night_burst,0.111,0,2.69
CC-000648,59135.0,16,295.48,POS,clean,0.1006,0,3.56
CC-000649,81466.0,22,8887.64,Ecom,night_burst,0.3683,0,107.08
CC-000650,129025.0,11,12450.0,Ecom,clean,0.3397,0,150.0
CC-000651,171297.0,23,76.36,ATM,night_burst,0.3253,0,0.92
CC-000652,153021.0,18,107.07,POS,clean,0.0877,0,1.29
CC-000653,84385.0,23,83.0,ATM,night_burst,0.0619,0,1.0
CC-000654,129095.0,11,59826.4,Ecom,amount_spike,0.7,1,720.8
CC-000655,156511.0,19,1660.0,POS,clean,0.1923,0,20.0
CC-000656,155241.0,19,829.17,POS,clean,0.1807,0,9.99
CC-000657,60554.0,16,6771.97,POS,clean,0.2903,0,81.59
CC-000658,166668.0,22,148.57,ATM,night_burst,0.1217,0,1.79
CC-000659,115928.0,8,2009.43,ATM,clean,0.2292,0,24.21
CC-000660,162748.0,21,4150.0,ATM,clean,0.2651,0,50.0
CC-000661,108636.0,6,935.41,ATM,clean,0.2513,0,11.27
CC-000662,37027.0,10,63.08,POS,clean,0.032,0,0.76
CC-000663,79049.0,21,73.87,ATM,clean,0.0673,0,0.89
CC-000664,136733.0,13,3726.7,POS,clean,0.272,0,44.9
CC-000665,127812.0,11,1660.0,POS,clean,0.2311,0,20.0
CC-000666,128152.0,11,22144.4,Ecom,clean,0.3629,0,266.8
CC-000667,64991.0,18,214.14,POS,clean,0.1075,0,2.58
CC-000668,60787.0,16,1129.63,POS,clean,0.1905,0,13.61
CC-000669,72626.0,20,699.69,POS,clean,0.1649,0,8.43
CC-000670,43106.0,11,415.0,POS,clean,0.1362,0,5.0
CC-000671,143724.0,15,4762.54,POS,clean,0.3055,0,57.38
CC-000672,141850.0,15,124.5,POS,clean,0.0944,0,1.5
CC-000673,69991.0,19,18303.16,Ecom,clean,0.3387,0,220.52
CC-000674,43810.0,12,148.57,POS,geo_mismatch,0.2549,0,1.79
CC-000675,171308.0,23,82.17,ATM,night_burst,0.0799,0,0.99
CC-000676,155458.0,19,2485.02,POS,clean,0.2658,0,29.94
CC-000677,122655.0,10,821.7,POS,clean,0.1542,0,9.9
CC-000678,8816.0,2,76.36,ATM,night_burst,0.1464,0,0.92
CC-000679,53690.0,14,164.34,POS,clean,0.0933,0,1.98
CC-000680,59540.0,16,637.44,POS,clean,0.1694,0,7.68
CC-000681,80285.0,22,581.0,ATM,night_burst,0.1269,0,7.0
CC-000682,159070.0,20,1630.12,POS,clean,0.2154,0,19.64
CC-000683,12282.0,3,4002.26,ATM,night_burst,0.3395,0,48.22
CC-000684,79822.0,22,223.27,ATM,night_burst,0.0838,0,2.69
CC-000685,162431.0,21,73.87,ATM,clean,0.0689,0,0.89
CC-000686,17150.0,4,830.0,ATM,night_burst,0.2456,0,10.0
CC-000687,154092.0,18,1723.08,POS,clean,0.219,0,20.76
CC-000688,136825.0,14,746.17,POS,clean,0.178,0,8.99
CC-000689,79382.0,22,83.0,ATM,night_burst,0.0717,0,1.0
CC-000690,59438.0,16,4971.7,POS,clean,0.283,0,59.9
CC-000691,163661.0,21,275.56,ATM,clean,0.092,0,3.32
CC-000692,152058.0,18,83.0,POS,geo_mismatch,0.7,1,1.0
CC-000693,12037.0,3,5809.17,ATM,night_burst,0.4325,0,69.99
CC-000694,140868.0,15,238.21,POS,clean,0.1457,0,2.87
CC-000695,162186.0,21,10834.82,Ecom,clean,0.357,0,130.54
CC-000696,148740.0,17,148.57,POS,clean,0.0731,0,1.79
CC-000697,19825.0,5,223.27,ATM,night_burst,0.1762,0,2.69
CC-000698,55893.0,15,3000.45,POS,clean,0.2606,0,36.15
CC-000699,77076.0,21,167.66,ATM,clean,0.1051,0,2.02
CC-000700,7019.0,1,618.35,ATM,night_burst,0.1959,0,7.45
CC-000701,144918.0,16,164.34,POS,clean,0.0944,0,1.98
CC-000702,1155.0,0,70.55,ATM,night_burst,0.0653,0,0.85
CC-000703,153869.0,18,8230.28,POS,clean,0.3311,0,99.16
CC-000704,71026.0,19,164.34,POS,clean,0.0811,0,1.98
CC-000705,20651.0,5,983.55,ATM,night_burst,0.239,0,11.85
CC-000706,1574.0,0,5727.0,ATM,night_burst,0.2762,0,69.0
CC-000707,60865.0,16,1245.0,POS,clean,0.2095,0,15.0
CC-000708,120916.0,9,83.0,POS,clean,0.115,0,1.0
CC-000709,81164.0,22,28967.0,Ecom,night_burst,0.3574,0,349.0
CC-000710,135836.0,13,5727.0,POS,clean,0.3244,0,69.0
CC-000711,125512.0,10,4635.55,POS,clean,0.2855,0,55.85
CC-000712,123898.0,10,221.61,POS,clean,0.0756,0,2.67
CC-000713,116329.0,8,82.17,ATM,clean,0.0867,0,0.99
CC-000714,169244.0,23,1660.0,ATM,night_burst,0.1924,0,20.0
CC-000715,137791.0,14,8300.0,Ecom,clean,0.2913,0,100.0
CC-000716,61793.0,17,62.25,POS,clean,0.0452,0,0.75
CC-000717,141049.0,15,2797.1,POS,clean,0.2324,0,33.7
CC-000718,137817.0,14,2546.44,POS,clean,0.2391,0,30.68
CC-000719,64918.0,18,4150.0,POS,clean,0.2887,0,50.0
CC-000720,51201.0,14,83.0,POS,clean,0.0667,0,1.0
CC-000721,34586.0,9,3764.88,POS,clean,0.252,0,45.36
CC-000722,77430.0,21,5847.35,ATM,clean,0.316,0,70.45
CC-000723,149624.0,17,10126.0,Ecom,clean,0.3125,0,122.0
CC-000724,37135.0,10,58688.47,Ecom,amount_spike,0.412,0,707.09
CC-000725,55898.0,15,3639.55,POS,clean,0.2532,0,43.85
CC-000726,151543.0,18,415.0,POS,clean,0.1386,0,5.0
CC-000727,59364.0,16,9615.55,Ecom,clean,0.3517,0,115.85
CC-000728,151551.0,18,1318.04,POS,clean,0.2207,0,15.88
CC-000729,28441.0,7,7461.7,ATM,clean,0.2955,0,89.9
CC-000730,142536.0,15,340527.42,Ecom,amount_spike,0.4139,0,4102.74
CC-000731,168985.0,22,8300.0,Ecom,night_burst,0.3046,0,100.0
CC-000732,82348.0,22,1660.0,ATM,night_burst,0.2023,0,20.0
CC-000733,70088.0,19,787.67,POS,clean,0.174,0,9.49
CC-000734,125658.0,10,0.0,POS,geo_mismatch,0.7,1,0.0
CC-000735,116278.0,8,1825.17,ATM,clean,0.2164,0,21.99
CC-000736,47775.0,13,2886.74,POS,clean,0.2423,0,34.78
CC-000737,78036.0,21,1033.35,ATM,clean,0.1734,0,12.45
CC-000738,141445.0,15,83.0,POS,clean,0.1077,0,1.0
CC-000739,27399.0,7,6557.0,ATM,clean,0.3077,0,79.0
CC-000740,111434.0,6,281.37,ATM,clean,0.2003,0,3.39
CC-000741,60940.0,16,4083.6,POS,clean,0.2469,0,49.2
CC-000742,128595.0,11,83.0,POS,geo_mismatch,0.7,1,1.0
CC-000743,145307.0,16,1572.85,POS,clean,0.2064,0,18.95
CC-000744,81169.0,22,1162.0,ATM,night_burst,0.208,0,14.0
CC-000745,153601.0,18,373.5,POS,clean,0.1624,0,4.5
CC-000746,37872.0,10,911.34,POS,clean,0.1863,0,10.98
CC-000747,111264.0,6,3962.42,ATM,clean,0.3633,0,47.74
CC-000748,135112.0,13,83.0,POS,clean,0.1073,0,1.0
CC-000749,40358.0,11,369966.69,Ecom,amount_spike,0.4368,0,4457.43
CC-000750,49103.0,13,332.0,POS,clean,0.1027,0,4.0
CC-000751,105474.0,5,935.41,ATM,night_burst,0.2504,0,11.27
CC-000752,77985.0,21,1859.2,ATM,clean,0.22,0,22.4
CC-000753,141168.0,15,20990.7,Ecom,clean,0.3653,0,252.9
CC-000754,41950.0,11,34611.0,Ecom,amount_spike,0.3699,0,417.0
CC-000755,111653.0,7,16710.39,Ecom,clean,0.3633,0,201.33
CC-000756,9302.0,2,0.83,ATM,night_burst,0.1156,0,0.01
CC-000757,45837.0,12,478.91,POS,clean,0.131,0,5.77
CC-000758,77904.0,21,76028.0,Ecom,amount_spike,0.3859,0,916.0
CC-000759,150128.0,17,2656.0,POS,clean,0.2172,0,32.0
CC-000760,80681.0,22,8563.11,Ecom,night_burst,0.3112,0,103.17
CC-000761,3540.0,0,2240.17,ATM,night_burst,0.2175,0,26.99
CC-000762,155116.0,19,4116.8,POS,clean,0.3501,0,49.6
CC-000763,164189.0,21,44.82,ATM,clean,0.0585,0,0.54
CC-000764,89012.0,0,123.67,ATM,night_burst,0.0959,0,1.49
CC-000765,80440.0,22,189.24,ATM,night_burst,0.1529,0,2.28
CC-000766,127408.0,11,7787.06,POS,clean,0.3239,0,93.82
CC-000767,87181.0,0,1077.34,ATM,night_burst,0.1595,0,12.98
CC-000768,4172.0,1,1660.0,ATM,night_burst,0.2826,0,20.0
CC-000769,62975.0,17,13114.0,Ecom,clean,0.3169,0,158.0
CC-000770,50043.0,13,6391.0,POS,clean,0.3813,0,77.0
CC-000771,148267.0,17,64412.98,Ecom,amount_spike,0.3723,0,776.06
CC-000772,41537.0,11,996.0,POS,clean,0.1613,0,12.0
CC-000773,86228.0,23,63.91,ATM,night_burst,0.0261,0,0.77
CC-000774,109732.0,6,318.72,ATM,clean,0.2047,0,3.84
CC-000775,148347.0,17,83.0,POS,clean,0.0565,0,1.0
CC-000776,158537.0,20,746.17,POS,clean,0.1348,0,8.99
CC-000777,76917.0,21,2397.04,ATM,clean,0.2224,0,28.88
CC-000778,73072.0,20,7787.06,POS,clean,0.3072,0,93.82
