shipment_id,order_id,ship_date,route,category,otif,late_flag,gmv_inr,shipping_mode
SH-020001,20784,2015-11-05 09:12:00,Pacific Asia · Southeast Asia,Men's Footwear,0,1,10789.17,Standard Class
SH-019170,39734,2016-08-08 00:14:00,USCA · East of USA,Cleats,0,1,4979.17,Standard Class
SH-010535,70483,2017-10-29 20:59:00,Europe · Western Europe,Children's Clothing,0,1,29639.3,Second Class
SH-013947,38386,2016-07-16 07:58:00,USCA · West of USA ,Shop By Sport,1,0,6638.34,Standard Class
SH-007242,62068,2017-06-29 00:50:00,Europe · Western Europe,Men's Footwear,1,0,10789.17,Standard Class
SH-016231,6915,2015-04-17 22:16:00,LATAM · South America,Women's Apparel,0,1,4150.0,Standard Class
SH-012184,58422,2017-05-05 19:28:00,LATAM · Central America,Shop By Sport,0,1,3319.17,Second Class
SH-003220,8103,2015-05-03 06:29:00,LATAM · Central America,Golf Balls,0,1,4976.68,Second Class
SH-013027,19637,2015-10-17 15:21:00,Europe · Northern Europe,Shop By Sport,0,1,3319.17,Second Class
SH-002875,38224,2016-07-16 23:13:00,USCA · West of USA ,Men's Footwear,0,1,10789.17,Standard Class
SH-003935,47589,2016-11-30 16:11:00,Europe · Western Europe,Women's Apparel,0,1,16600.0,Standard Class
SH-011612,1961,2015-01-31 14:40:00,LATAM · Central America,Women's Apparel,0,1,16600.0,First Class
SH-009267,5067,2015-03-18 22:50:00,LATAM · South America,Indoor/Outdoor Games,0,1,16593.36,Second Class
SH-018350,33435,2016-05-05 01:25:00,USCA · East of USA,Camping & Hiking,0,1,24898.34,First Class
SH-009149,70236,2017-10-24 06:26:00,Europe · Western Europe,Children's Clothing,1,0,29639.3,Standard Class
SH-016490,42836,2016-09-19 07:00:00,Other,Men's Footwear,1,0,10789.17,Second Class
SH-015459,17727,2015-09-19 18:12:00,Europe · Northern Europe,Women's Apparel,0,1,20750.0,Second Class
SH-008988,31201,2016-04-02 10:44:00,Pacific Asia · Oceania,Cleats,1,0,4979.17,Second Class
SH-005540,3025,2015-02-14 15:26:00,LATAM · Caribbean,Cardio Equipment,1,0,16598.34,Same Day
SH-020140,9537,2015-05-23 04:53:00,LATAM · South America,Camping & Hiking,1,0,24898.34,Standard Class
SH-004300,27829,2016-02-16 05:23:00,Pacific Asia · Oceania,Men's Footwear,0,1,10789.17,Standard Class
SH-015967,52066,2017-02-01 00:41:00,LATAM · Central America,Shop By Sport,1,0,3319.17,Standard Class
SH-019579,2863,2015-02-15 18:41:00,LATAM · Caribbean,Hockey,1,0,7304.0,Standard Class
SH-009534,51247,2017-01-21 01:45:00,Other,Indoor/Outdoor Games,1,0,16593.36,Standard Class
SH-016713,11090,2015-06-17 20:58:00,Europe · Western Europe,Cleats,0,1,19916.68,Standard Class
SH-001610,53409,2017-02-19 03:12:00,LATAM · South America,Water Sports,0,1,16599.17,Same Day
SH-002982,26754,2016-01-31 12:46:00,Pacific Asia · Eastern Asia,Fishing,0,1,33198.34,Second Class
SH-021756,51580,2017-01-28 22:25:00,LATAM · Central America,Indoor/Outdoor Games,0,1,20741.7,Standard Class
SH-013944,14163,2015-07-30 17:34:00,Europe · Southern Europe,Golf Balls,0,1,8295.85,Second Class
SH-002676,71683,2017-11-12 21:23:00,Pacific Asia · Eastern Asia,DVDs,1,0,13643.54,Same Day
SH-008946,8902,2015-05-13 22:25:00,LATAM · South America,Electronics,1,0,5310.34,Standard Class
SH-020977,14101,2015-07-27 19:51:00,Europe · Northern Europe,Water Sports,1,0,16599.17,Standard Class
SH-006700,9627,2015-05-24 12:25:00,LATAM · Central America,Girls' Apparel,1,0,5810.0,Standard Class
SH-009794,33852,2016-05-11 03:30:00,USCA · East of USA,Shop By Sport,0,1,6638.34,First Class
SH-013398,35209,2016-06-02 22:55:00,USCA · East of USA,Cleats,0,1,9958.34,Standard Class
SH-016083,1658,2015-01-27 04:31:00,LATAM · South America,Trade-In,0,1,3981.51,First Class
SH-001615,22983,2015-12-06 11:37:00,Pacific Asia · Oceania,Cardio Equipment,1,0,24897.51,Standard Class
SH-018026,32122,2016-04-16 21:25:00,USCA · West of USA ,Camping & Hiking,1,0,24898.34,Standard Class
SH-015735,37101,2016-06-27 13:46:00,Other,Cleats,1,0,24895.85,Standard Class
SH-012551,43803,2016-10-05 09:47:00,Other,Camping & Hiking,1,0,24898.34,Standard Class
SH-014373,60768,2017-06-10 01:23:00,LATAM · Caribbean,Fishing,1,0,33198.34,Standard Class
SH-009580,31823,2016-04-11 12:39:00,Other,Indoor/Outdoor Games,0,1,4148.34,First Class
SH-009599,15182,2015-08-13 14:34:00,Europe · Southern Europe,Cleats,0,1,4979.17,Second Class
SH-013552,56002,2017-03-31 11:38:00,LATAM · Central America,Cleats,1,0,24895.85,Standard Class
SH-013421,14808,2015-08-09 03:33:00,Europe · Western Europe,Men's Footwear,0,1,10789.17,Second Class
SH-009503,49212,2016-12-22 08:48:00,Other,Water Sports,1,0,16599.17,Standard Class
SH-018756,1329,2015-01-22 09:15:00,LATAM · Central America,Water Sports,0,1,16599.17,First Class
SH-001969,9506,2015-05-21 18:01:00,LATAM · Caribbean,Fishing,1,0,33198.34,Standard Class
SH-002074,11492,2015-06-20 17:48:00,Europe · Western Europe,Cleats,1,0,24895.85,Standard Class
SH-018064,22672,2015-11-30 22:39:00,Pacific Asia · South Asia,Indoor/Outdoor Games,1,0,16593.36,Standard Class
SH-001975,52493,2017-02-09 06:17:00,LATAM · Central America,Women's Apparel,1,0,12450.0,Standard Class
SH-002916,11747,2015-06-24 11:08:00,Europe · Western Europe,Water Sports,1,0,16599.17,Standard Class
SH-016739,53583,2017-02-25 04:09:00,LATAM · South America,Indoor/Outdoor Games,1,0,8296.68,Standard Class
SH-005480,74573,2017-12-28 13:53:00,Pacific Asia · Eastern Asia,Computers,1,0,124500.0,Standard Class
SH-012152,28910,2016-03-04 00:06:00,Pacific Asia · South Asia,Women's Apparel,0,1,4150.0,Second Class
SH-012798,34536,2016-05-21 03:08:00,Other,Water Sports,1,0,16599.17,Second Class
SH-005224,51027,2017-01-15 08:40:00,Other,Cleats,0,1,19916.68,Same Day
SH-000884,46158,2016-11-08 18:51:00,Other,Cleats,1,0,19916.68,Standard Class
SH-019040,34844,2016-05-25 15:03:00,Other,Men's Footwear,0,1,10789.17,First Class
SH-015236,56568,2017-04-07 17:56:00,LATAM · Central America,Water Sports,0,1,16599.17,First Class
SH-009656,54484,2017-03-11 07:49:00,LATAM · South America,Men's Footwear,0,1,10789.17,Standard Class
SH-013178,49086,2016-12-19 12:39:00,Europe · Northern Europe,Men's Footwear,1,0,10789.17,Standard Class
SH-014690,64760,2017-08-05 07:57:00,Europe · Northern Europe,Cleats,0,1,24895.85,First Class
SH-015815,56021,2017-03-30 18:18:00,LATAM · Central America,Women's Apparel,1,0,12450.0,Standard Class
SH-018185,68469,2017-10-01 11:23:00,Europe · Southern Europe,Cleats,0,1,19916.68,Standard Class
SH-008163,58353,2017-05-02 07:18:00,LATAM · Caribbean,Women's Apparel,0,1,8300.0,Same Day
SH-016678,10064,2015-06-01 21:31:00,LATAM · South America,Cleats,0,1,24895.85,Standard Class
SH-007188,41829,2016-09-07 14:12:00,Other,Cleats,0,1,19916.68,Standard Class
SH-019061,59819,2017-05-28 04:54:00,LATAM · Caribbean,Men's Footwear,0,1,10789.17,Standard Class
SH-021522,57128,2017-04-17 22:07:00,LATAM · Central America,Electronics,1,0,19915.85,Standard Class
SH-016110,19827,2015-10-20 09:55:00,Europe · Northern Europe,Indoor/Outdoor Games,1,0,12445.02,Standard Class
SH-020251,39626,2016-08-03 10:24:00,USCA · East of USA,Electronics,1,0,2655.17,Second Class
SH-007163,44046,2016-10-06 22:55:00,Other,Cardio Equipment,1,0,24897.51,Second Class
SH-013279,22658,2015-12-01 17:45:00,Pacific Asia · South Asia,Cardio Equipment,1,0,41495.85,Standard Class
SH-010663,61615,2017-06-24 10:07:00,Europe · Western Europe,Men's Golf Clubs,0,1,9129.17,Standard Class
SH-017554,27310,2016-02-05 15:33:00,Pacific Asia · South Asia,Women's Apparel,0,1,4150.0,First Class
SH-001416,11108,2015-06-16 03:16:00,Europe · Western Europe,Water Sports,0,1,16599.17,Second Class
SH-003947,22298,2015-11-26 11:37:00,Pacific Asia · South Asia,Women's Apparel,1,0,16600.0,Standard Class
SH-005505,64096,2017-07-26 15:20:00,Europe · Southern Europe,Indoor/Outdoor Games,1,0,12445.02,Standard Class
SH-003876,63631,2017-07-19 20:25:00,Europe · Western Europe,Shop By Sport,1,0,9957.51,First Class
SH-002145,38263,2016-07-16 12:52:00,Other,Shop By Sport,1,0,16595.85,Standard Class
SH-001578,2635,2015-02-14 10:48:00,LATAM · Central America,Indoor/Outdoor Games,0,1,8296.68,Standard Class
SH-004436,56328,2017-04-06 05:51:00,LATAM · Caribbean,Cleats,1,0,24895.85,Standard Class
SH-000121,13012,2015-07-12 22:19:00,Europe · Western Europe,Baseball & Softball,1,0,19916.68,Standard Class
SH-005452,30876,2016-03-28 16:53:00,Pacific Asia · Oceania,Indoor/Outdoor Games,0,1,12445.02,First Class
SH-004352,15817,2015-08-22 21:02:00,Europe · Northern Europe,Indoor/Outdoor Games,1,0,8296.68,Standard Class
SH-013320,3499,2015-02-23 01:30:00,LATAM · South America,Indoor/Outdoor Games,0,1,20741.7,First Class
SH-016363,41314,2016-08-31 01:47:00,Other,Water Sports,0,1,16599.17,Second Class
SH-021990,49219,2016-12-24 11:15:00,Other,Lacrosse,0,1,2074.17,Standard Class
SH-010108,1527,2015-01-26 06:37:00,LATAM · Caribbean,Men's Footwear,1,0,10789.17,Standard Class
SH-021729,61981,2017-06-24 06:21:00,Europe · Western Europe,Women's Apparel,0,1,16600.0,Same Day
SH-012626,40137,2016-08-11 21:25:00,USCA · West of USA ,Golf Balls,1,0,6220.85,Standard Class
SH-017372,22971,2015-12-04 07:24:00,Pacific Asia · Oceania,Accessories,0,1,8296.68,First Class
SH-002131,32035,2016-04-18 14:56:00,USCA · West of USA ,Indoor/Outdoor Games,0,1,20741.7,Standard Class
SH-011784,6977,2015-04-15 20:00:00,LATAM · Central America,Men's Footwear,1,0,10789.17,Standard Class
SH-018699,55950,2017-04-02 17:25:00,LATAM · South America,Men's Footwear,0,1,10789.17,Standard Class
SH-020434,42977,2016-09-22 08:24:00,Other,Men's Footwear,1,0,10789.17,Standard Class
SH-019505,33517,2016-05-07 06:08:00,USCA · West of USA ,Women's Apparel,1,0,20750.0,Standard Class
SH-016195,49823,2017-01-01 06:51:00,Other,Women's Apparel,0,1,16600.0,Second Class
SH-018412,11392,2015-06-19 06:46:00,Europe · Southern Europe,Cardio Equipment,1,0,16598.34,Standard Class
SH-013679,11612,2015-06-22 11:51:00,Europe · Western Europe,Shop By Sport,1,0,6638.34,Standard Class
SH-020404,45069,2016-10-24 21:19:00,Other,Water Sports,0,1,16599.17,Standard Class
SH-000960,15842,2015-08-20 17:48:00,Europe · Southern Europe,Water Sports,1,0,16599.17,Same Day
SH-016667,15499,2015-08-17 05:38:00,Europe · Western Europe,Indoor/Outdoor Games,0,1,12445.02,First Class
SH-010367,39536,2016-08-02 02:52:00,Other,Cardio Equipment,1,0,41495.85,Second Class
SH-010779,8137,2015-05-02 18:24:00,LATAM · South America,Shop By Sport,1,0,3319.17,Standard Class
SH-004897,59914,2017-05-29 14:11:00,LATAM · Caribbean,Indoor/Outdoor Games,1,0,12445.02,Second Class
SH-007960,68796,2017-10-03 05:57:00,Europe · Western Europe,Women's Apparel,1,0,8300.0,Standard Class
SH-014726,19459,2015-10-14 01:00:00,Europe · Western Europe,Girls' Apparel,0,1,2490.0,First Class
SH-020183,27565,2016-02-13 08:53:00,Pacific Asia · Southeast Asia,Men's Footwear,0,1,10789.17,Standard Class
SH-015969,77149,2018-02-02 04:22:00,Pacific Asia · Southeast Asia,Women's Clothing,0,1,17913.06,First Class
SH-021467,61662,2017-06-22 02:35:00,Europe · Western Europe,Water Sports,0,1,16599.17,Second Class
SH-006621,32414,2016-04-18 15:43:00,Other,Shop By Sport,1,0,6638.34,Same Day
SH-010013,61266,2017-06-15 07:51:00,LATAM · Central America,Men's Footwear,1,0,10789.17,Second Class
SH-004908,27375,2016-02-10 14:19:00,Pacific Asia · Eastern Asia,Cardio Equipment,0,1,33196.68,Standard Class
SH-002600,29681,2016-03-11 06:13:00,Pacific Asia · Southeast Asia,Men's Footwear,1,0,10789.17,Standard Class
SH-007583,73734,2017-12-17 07:57:00,Pacific Asia · Eastern Asia,Women's Clothing,0,1,17913.06,Second Class
SH-007432,33742,2016-05-10 12:58:00,USCA · East of USA,Men's Footwear,1,0,10789.17,Standard Class
SH-002798,31869,2016-04-15 04:46:00,USCA · East of USA,Shop By Sport,0,1,16595.85,Standard Class
SH-002884,27864,2016-02-16 17:39:00,Pacific Asia · Southeast Asia,Shop By Sport,0,1,13276.68,Standard Class
SH-013730,42899,2016-09-23 05:04:00,Pacific Asia · South Asia,Women's Apparel,0,1,12450.0,Standard Class
SH-014747,47095,2016-11-24 11:07:00,Other,Women's Apparel,0,1,20750.0,Standard Class
SH-003940,10337,2015-06-03 21:09:00,Europe · Western Europe,Golf Balls,0,1,3732.51,Second Class
SH-020661,18281,2015-09-26 20:17:00,Europe · Southern Europe,Shop By Sport,1,0,16595.85,Standard Class
SH-015747,4676,2015-03-12 05:51:00,LATAM · Caribbean,Cleats,1,0,14937.51,Second Class
SH-019203,19501,2015-10-14 15:43:00,Europe · Southern Europe,Golf Shoes,1,0,5395.0,Second Class
SH-021690,62543,2017-07-05 23:14:00,Europe · Southern Europe,Men's Footwear,1,0,10789.17,Standard Class
SH-017154,27412,2016-02-08 03:17:00,Pacific Asia · South Asia,Indoor/Outdoor Games,1,0,12445.02,Standard Class
SH-019251,22880,2015-12-06 23:31:00,Pacific Asia · Eastern Asia,Fishing,0,1,33198.34,Standard Class
SH-002476,67295,2017-09-11 08:05:00,Europe · Western Europe,Men's Footwear,0,1,10789.17,First Class
SH-003043,40504,2016-08-19 06:00:00,Other,Accessories,0,1,4148.34,Standard Class
SH-013662,72069,2017-11-23 00:37:00,Pacific Asia · Southeast Asia,Garden,0,1,44204.14,Standard Class
SH-006036,38634,2016-07-22 22:51:00,USCA · West of USA ,Golf Balls,0,1,6220.85,Standard Class
SH-001379,73718,2017-12-16 02:20:00,Pacific Asia · Eastern Asia,Women's Clothing,1,0,17913.06,Standard Class
SH-016183,30389,2016-03-24 14:16:00,Pacific Asia · Oceania,Indoor/Outdoor Games,0,1,8296.68,Standard Class
SH-006401,10866,2015-06-10 14:29:00,Europe · Northern Europe,Cardio Equipment,1,0,33196.68,Standard Class
SH-000361,52722,2017-02-11 14:30:00,LATAM · Central America,Cleats,1,0,9958.34,Standard Class
SH-008206,30208,2016-03-18 22:51:00,Pacific Asia · Southeast Asia,Women's Apparel,0,1,4150.0,First Class
SH-015855,21035,2015-11-10 01:08:00,Pacific Asia · Eastern Asia,Shop By Sport,0,1,9957.51,Second Class
SH-020239,6213,2015-04-03 16:20:00,LATAM · Central America,Indoor/Outdoor Games,0,1,12445.02,First Class
SH-020040,65229,2017-08-15 04:16:00,Europe · Southern Europe,Men's Footwear,0,1,10789.17,Second Class
SH-006915,62930,2017-07-09 14:49:00,Europe · Western Europe,Indoor/Outdoor Games,0,1,12445.02,First Class
SH-008685,32609,2016-04-26 00:02:00,USCA · East of USA,Men's Footwear,0,1,10789.17,Second Class
SH-008262,54615,2017-03-14 05:43:00,LATAM · Central America,Men's Footwear,0,1,10789.17,Standard Class
SH-017530,58440,2017-05-09 01:47:00,LATAM · Caribbean,Shop By Sport,0,1,3319.17,Standard Class
SH-010093,66936,2017-09-06 02:18:00,Europe · Southern Europe,Cardio Equipment,1,0,24897.51,Second Class
SH-005519,7899,2015-05-01 07:01:00,LATAM · Caribbean,Fishing,0,1,33198.34,Standard Class
SH-020278,57298,2017-04-20 09:41:00,LATAM · South America,Cardio Equipment,1,0,41495.85,Standard Class
SH-012822,30108,2016-03-19 11:49:00,Pacific Asia · Oceania,Fishing,1,0,33198.34,Standard Class
SH-014740,1319,2015-01-25 05:45:00,LATAM · Central America,Women's Apparel,0,1,12450.0,Standard Class
SH-014422,36383,2016-06-19 02:14:00,USCA · East of USA,Fishing,1,0,33198.34,Standard Class
SH-018609,37904,2016-07-12 07:06:00,USCA · West of USA ,Accessories,0,1,2074.17,Standard Class
SH-006492,63970,2017-07-23 07:11:00,Europe · Western Europe,Cardio Equipment,0,1,24897.51,Same Day
SH-016068,43609,2016-09-30 13:49:00,Pacific Asia · South Asia,Shop By Sport,0,1,3319.17,First Class
SH-017861,61098,2017-06-14 21:00:00,LATAM · Central America,Fishing,1,0,33198.34,Second Class
SH-016346,3962,2015-03-02 19:42:00,LATAM · Central America,Cleats,1,0,24895.85,Standard Class
SH-005363,33488,2016-05-07 19:59:00,USCA · West of USA ,Cardio Equipment,1,0,16598.34,Standard Class
SH-010822,29135,2016-03-07 06:56:00,Pacific Asia · Southeast Asia,Men's Footwear,0,1,10789.17,Standard Class
SH-007849,69272,2017-10-11 04:43:00,Europe · Western Europe,Baby ,1,0,4903.64,Standard Class
SH-003059,63713,2017-07-23 01:09:00,Europe · Southern Europe,Indoor/Outdoor Games,1,0,8296.68,Standard Class
SH-010543,29548,2016-03-11 07:37:00,Pacific Asia · Southeast Asia,Women's Apparel,0,1,12450.0,Second Class
SH-021410,57873,2017-04-28 19:08:00,LATAM · Caribbean,Water Sports,1,0,16599.17,Standard Class
SH-018651,10706,2015-06-08 06:26:00,Europe · Western Europe,Cleats,0,1,19916.68,First Class
SH-019844,10148,2015-06-02 02:56:00,LATAM · South America,Cleats,0,1,24895.85,Second Class
SH-017166,61236,2017-06-14 21:20:00,LATAM · Central America,Fishing,1,0,33198.34,Standard Class
SH-019197,55492,2017-03-24 00:58:00,LATAM · South America,Women's Apparel,1,0,8300.0,Standard Class
SH-018769,30816,2016-03-27 19:52:00,Pacific Asia · Oceania,Electronics,1,0,5310.34,Standard Class
SH-018133,16690,2015-09-07 14:54:00,Europe · Western Europe,Fishing,0,1,33198.34,Standard Class
SH-019624,37437,2016-07-03 11:29:00,USCA · East of USA,Women's Apparel,1,0,8300.0,Standard Class
SH-005571,38409,2016-07-19 16:01:00,USCA · East of USA,Trade-In,0,1,1327.17,Standard Class
SH-011754,46579,2016-11-15 22:20:00,Other,Women's Apparel,0,1,8300.0,Second Class
SH-004366,16896,2015-09-06 15:04:00,Europe · Southern Europe,Camping & Hiking,1,0,24898.34,Standard Class
SH-002627,34210,2016-05-20 08:56:00,USCA · East of USA,Indoor/Outdoor Games,1,0,8296.68,Second Class
SH-009684,65228,2017-08-14 03:55:00,Europe · Southern Europe,Camping & Hiking,1,0,24898.34,Standard Class
SH-020650,22912,2015-12-04 10:44:00,Pacific Asia · Southeast Asia,Shop By Sport,1,0,9957.51,Standard Class
SH-003936,29374,2016-03-09 18:40:00,Pacific Asia · Southeast Asia,Camping & Hiking,0,1,24898.34,Second Class
SH-008547,68736,2017-10-02 08:55:00,Europe · Northern Europe,Women's Apparel,0,1,8300.0,First Class
SH-013554,33835,2016-05-10 21:33:00,USCA · East of USA,Fishing,0,1,33198.34,First Class
SH-020263,38740,2016-07-25 11:59:00,Other,Cleats,0,1,19916.68,Standard Class
SH-004192,26100,2016-01-22 23:38:00,Pacific Asia · South Asia,Cardio Equipment,0,1,16598.34,Standard Class
SH-012600,62746,2017-07-06 22:22:00,Europe · Western Europe,Camping & Hiking,1,0,24898.34,Standard Class
SH-013673,59620,2017-05-26 07:11:00,LATAM · Central America,Women's Apparel,0,1,16600.0,Standard Class
SH-016472,27856,2016-02-13 14:50:00,Pacific Asia · Southeast Asia,Cleats,1,0,24895.85,Standard Class
SH-003569,9647,2015-05-24 19:25:00,LATAM · Central America,Golf Balls,1,0,6636.68,Standard Class
SH-004623,831,2015-01-15 02:47:00,LATAM · Central America,Fishing,1,0,33198.34,Standard Class
SH-013691,9250,2015-05-18 00:20:00,LATAM · Central America,Baseball & Softball,0,1,5808.34,First Class
SH-005040,63804,2017-07-25 09:01:00,Europe · Western Europe,Cleats,0,1,9958.34,Standard Class
SH-011994,46567,2016-11-11 06:08:00,Other,Cleats,0,1,9958.34,Same Day
SH-002478,40289,2016-08-16 02:40:00,Other,Indoor/Outdoor Games,0,1,12445.02,Second Class
SH-002584,75004,2018-01-04 20:53:00,Pacific Asia · South Asia,DVDs,0,1,13643.54,Standard Class
SH-016645,53271,2017-02-18 14:51:00,LATAM · Central America,Camping & Hiking,1,0,24898.34,Standard Class
SH-020161,40380,2016-08-18 10:33:00,Other,Shop By Sport,0,1,9957.51,Standard Class
SH-005607,28585,2016-02-28 06:14:00,Pacific Asia · Eastern Asia,Shop By Sport,0,1,3319.17,Second Class
SH-007172,67229,2017-09-10 08:57:00,Europe · Western Europe,Golf Gloves,0,1,33195.85,First Class
SH-007215,24293,2015-12-22 02:34:00,Pacific Asia · Eastern Asia,Shop By Sport,0,1,16595.85,Same Day
SH-015465,41478,2016-09-01 11:14:00,Other,Cleats,1,0,9958.34,Standard Class
SH-012796,61166,2017-06-13 20:49:00,LATAM · South America,Cleats,1,0,14937.51,Standard Class
SH-016681,47562,2016-11-28 06:44:00,Other,Shop By Sport,1,0,13276.68,Standard Class
SH-015182,26462,2016-01-25 06:28:00,Pacific Asia · Oceania,Indoor/Outdoor Games,0,1,12445.02,Second Class
SH-000725,4738,2015-03-15 03:34:00,LATAM · Central America,Men's Footwear,1,0,10789.17,Standard Class
SH-019472,33956,2016-05-12 15:56:00,USCA · West of USA ,Cleats,1,0,9958.34,Second Class
