session_id,channel,viewed,added,checkout,paid,abandon_reason
S-000759,App,1,1,1,1,
S-000760,App,1,0,0,0,
S-000761,Web,1,0,0,0,
S-000762,App,1,1,1,1,
S-000763,App,1,1,0,0,changed_mind
S-000764,App,1,0,0,0,
S-000765,Web,1,0,0,0,
S-000766,App,1,1,1,1,
S-000767,Store,1,1,0,0,checkout_friction
S-000768,Web,1,1,1,1,
S-000769,Web,1,1,1,1,
S-000770,Web,1,1,0,0,shipping_cost
S-000771,Web,1,1,0,0,payment_fail
S-000772,Web,1,1,1,1,
S-000773,App,1,1,1,1,
S-000774,Web,1,0,0,0,
S-000775,App,1,1,1,1,
S-000776,App,1,1,1,1,
S-000777,App,1,0,0,0,
S-000778,Web,1,1,0,0,payment_fail
S-000779,Web,1,1,0,0,stock_out
S-000780,Web,1,1,1,1,
S-000781,App,1,1,1,1,
S-000782,App,1,0,0,0,
S-000783,Web,1,0,0,0,
S-000784,Store,1,0,0,0,
S-000785,Web,1,1,1,1,
S-000786,App,1,1,1,1,
S-000787,Web,1,1,0,0,stock_out
S-000788,Web,1,1,1,1,
S-000789,App,1,0,0,0,
S-000790,Web,1,0,0,0,
S-000791,Web,1,1,0,0,payment_fail
S-000792,Web,1,1,0,0,payment_fail
S-000793,Web,1,1,0,0,changed_mind
S-000794,Web,1,1,1,1,
S-000795,App,1,1,1,1,
S-000796,Web,1,1,1,1,
S-000797,Web,1,1,0,0,payment_fail
S-000798,Store,1,0,0,0,
S-000799,Web,1,1,1,1,
S-000800,Store,1,1,0,0,stock_out
S-000801,Web,1,1,1,1,
S-000802,Web,1,1,1,1,
S-000803,Web,1,1,0,0,shipping_cost
S-000804,Web,1,1,0,0,payment_fail
S-000805,App,1,1,1,1,
S-000806,Web,1,1,1,1,
S-000807,App,1,1,1,1,
S-000808,App,1,0,0,0,
S-000809,Web,1,1,0,0,checkout_friction
S-000810,Web,1,1,1,1,
S-000811,Web,1,0,0,0,
S-000812,Store,1,0,0,0,
S-000813,App,1,1,1,1,
S-000814,App,1,0,0,0,
S-000815,Web,1,1,0,0,payment_fail
S-000816,App,1,1,1,1,
S-000817,Web,1,1,0,0,shipping_cost
S-000818,Web,1,1,0,0,payment_fail
S-000819,Web,1,0,0,0,
S-000820,Store,1,1,1,1,
S-000821,Web,1,0,0,0,
S-000822,Web,1,1,1,1,
S-000823,App,1,1,0,0,payment_fail
S-000824,App,1,1,0,0,payment_fail
S-000825,App,1,1,1,1,
S-000826,Web,1,1,0,0,payment_fail
S-000827,Web,1,0,0,0,
S-000828,Store,1,1,1,1,
S-000829,App,1,1,1,1,
S-000830,App,1,1,0,0,payment_fail
S-000831,Web,1,1,1,1,
S-000832,Web,1,0,0,0,
S-000833,App,1,1,1,1,
S-000834,Web,1,1,1,1,
S-000835,App,1,1,1,1,
S-000836,App,1,1,1,1,
S-000837,Web,1,0,0,0,
S-000838,App,1,1,0,0,payment_fail
S-000839,Web,1,1,1,1,
S-000840,Web,1,0,0,0,
S-000841,Web,1,1,0,0,changed_mind
S-000842,App,1,0,0,0,
S-000843,Web,1,1,1,1,
S-000844,App,1,0,0,0,
S-000845,App,1,0,0,0,
S-000846,App,1,0,0,0,
S-000847,App,1,1,1,1,
S-000848,Store,1,0,0,0,
S-000849,Store,1,1,1,1,
S-000850,Web,1,1,1,1,
S-000851,App,1,1,1,1,
S-000852,Web,1,1,1,1,
S-000853,App,1,1,1,1,
S-000854,Web,1,1,1,1,
S-000855,Web,1,1,0,0,changed_mind
S-000856,Web,1,1,1,1,
S-000857,Web,1,1,1,1,
S-000858,App,1,1,1,1,
S-000859,App,1,1,0,0,shipping_cost
S-000860,Web,1,1,1,1,
S-000861,Web,1,1,1,1,
S-000862,Store,1,1,1,1,
S-000863,Web,1,0,0,0,
S-000864,App,1,1,0,0,shipping_cost
S-000865,Store,1,1,0,0,changed_mind
S-000866,Web,1,0,0,0,
S-000867,Web,1,1,1,1,
S-000868,Web,1,1,1,1,
S-000869,Web,1,1,0,0,checkout_friction
S-000870,Web,1,0,0,0,
S-000871,Store,1,1,0,0,checkout_friction
S-000872,App,1,1,1,1,
S-000873,App,1,1,1,1,
S-000874,App,1,0,0,0,
S-000875,Web,1,1,1,1,
S-000876,Web,1,1,1,1,
S-000877,App,1,0,0,0,
S-000878,Store,1,0,0,0,
S-000879,App,1,1,0,0,payment_fail
S-000880,App,1,1,1,1,
S-000881,App,1,1,0,0,payment_fail
S-000882,Web,1,1,1,1,
S-000883,Store,1,1,1,1,
S-000884,App,1,0,0,0,
S-000885,App,1,1,1,1,
S-000886,Web,1,1,1,1,
S-000887,Web,1,1,0,0,payment_fail
S-000888,App,1,1,1,1,
S-000889,App,1,1,1,1,
S-000890,Web,1,1,1,1,
S-000891,Web,1,1,0,0,payment_fail
S-000892,App,1,1,0,0,changed_mind
S-000893,App,1,1,0,0,shipping_cost
S-000894,App,1,1,0,0,payment_fail
S-000895,App,1,1,0,0,shipping_cost
S-000896,Web,1,1,0,0,changed_mind
S-000897,Web,1,1,0,0,payment_fail
S-000898,App,1,1,1,1,
S-000899,Web,1,1,1,1,
S-000900,Web,1,0,0,0,
S-000901,Web,1,0,0,0,
S-000902,Store,1,0,0,0,
S-000903,App,1,1,0,0,stock_out
S-000904,App,1,1,1,1,
S-000905,Web,1,1,0,0,payment_fail
S-000906,Store,1,0,0,0,
S-000907,Store,1,1,0,0,checkout_friction
S-000908,App,1,0,0,0,
S-000909,Store,1,1,0,0,payment_fail
S-000910,Web,1,1,1,1,
S-000911,Web,1,1,1,1,
S-000912,Web,1,1,0,0,stock_out
S-000913,App,1,1,0,0,checkout_friction
S-000914,Web,1,1,0,0,checkout_friction
S-000915,Store,1,1,0,0,stock_out
S-000916,Web,1,1,0,0,stock_out
S-000917,Web,1,1,0,0,changed_mind
S-000918,Web,1,1,1,1,
S-000919,Web,1,1,0,0,stock_out
S-000920,Web,1,1,1,1,
S-000921,Web,1,1,0,0,payment_fail
S-000922,App,1,1,1,1,
S-000923,Web,1,1,0,0,changed_mind
S-000924,App,1,0,0,0,
S-000925,App,1,1,0,0,changed_mind
S-000926,Web,1,1,1,1,
S-000927,Web,1,1,0,0,checkout_friction
S-000928,App,1,1,1,1,
S-000929,App,1,1,1,1,
S-000930,Web,1,1,1,1,
S-000931,App,1,1,0,0,shipping_cost
S-000932,App,1,1,1,1,
S-000933,App,1,1,1,1,
S-000934,Web,1,1,0,0,shipping_cost
S-000935,Web,1,1,0,0,changed_mind
S-000936,Web,1,1,0,0,payment_fail
S-000937,Web,1,1,1,1,
S-000938,App,1,1,1,1,
S-000939,Store,1,1,1,1,
S-000940,Store,1,0,0,0,
S-000941,App,1,0,0,0,
S-000942,Store,1,1,0,0,payment_fail
S-000943,Store,1,0,0,0,
S-000944,App,1,1,1,1,
S-000945,App,1,0,0,0,
S-000946,Web,1,1,0,0,shipping_cost
S-000947,Store,1,0,0,0,
S-000948,App,1,1,1,1,
S-000949,App,1,0,0,0,
S-000950,App,1,1,1,1,
S-000951,Web,1,1,1,1,
S-000952,Web,1,0,0,0,
S-000953,App,1,1,1,1,
S-000954,App,1,1,0,0,shipping_cost
S-000955,Web,1,1,0,0,payment_fail
S-000956,App,1,0,0,0,
S-000957,App,1,1,1,1,
S-000958,App,1,1,0,0,shipping_cost
S-000959,Web,1,0,0,0,
S-000960,App,1,0,0,0,
S-000961,App,1,1,1,1,
S-000962,App,1,0,0,0,
S-000963,Web,1,1,0,0,shipping_cost
S-000964,Store,1,1,0,0,shipping_cost
S-000965,Store,1,1,0,0,shipping_cost
S-000966,Web,1,1,0,0,changed_mind
S-000967,Store,1,1,0,0,shipping_cost
S-000968,Web,1,1,1,1,
S-000969,Web,1,0,0,0,
S-000970,App,1,1,1,1,
S-000971,App,1,0,0,0,
S-000972,Web,1,0,0,0,
S-000973,Web,1,1,1,1,
S-000974,App,1,1,1,1,
S-000975,Web,1,0,0,0,
S-000976,App,1,0,0,0,
S-000977,Web,1,1,0,0,checkout_friction
S-000978,App,1,0,0,0,
S-000979,Store,1,1,0,0,checkout_friction
S-000980,App,1,0,0,0,
S-000981,App,1,1,0,0,shipping_cost
S-000982,Web,1,1,1,1,
S-000983,Web,1,1,0,0,shipping_cost
S-000984,App,1,1,1,1,
S-000985,Web,1,0,0,0,
S-000986,Web,1,0,0,0,
S-000987,Store,1,1,1,1,
S-000988,Web,1,1,1,1,
S-000989,App,1,1,1,1,
S-000990,Web,1,1,1,1,
S-000991,App,1,1,1,1,
S-000992,Web,1,1,1,1,
S-000993,Web,1,1,1,1,
S-000994,Web,1,1,1,1,
S-000995,Web,1,1,1,1,
S-000996,Web,1,0,0,0,
S-000997,Store,1,1,1,1,
S-000998,App,1,1,1,1,
S-000999,App,1,1,1,1,
S-001000,App,1,0,0,0,
S-001001,App,1,1,1,1,
S-001002,App,1,1,0,0,changed_mind
S-001003,Web,1,1,1,1,
S-001004,Web,1,1,0,0,stock_out
S-001005,Store,1,0,0,0,
S-001006,App,1,0,0,0,
S-001007,App,1,1,1,1,
S-001008,Web,1,1,0,0,changed_mind
S-001009,Web,1,1,1,1,
S-001010,App,1,1,1,1,
S-001011,Web,1,1,1,1,
S-001012,App,1,0,0,0,
S-001013,App,1,1,1,1,
S-001014,Web,1,0,0,0,
S-001015,Web,1,1,0,0,stock_out
S-001016,Web,1,1,1,1,
S-001017,Web,1,0,0,0,
S-001018,Web,1,1,1,1,
S-001019,App,1,0,0,0,
S-001020,Web,1,1,0,0,changed_mind
S-001021,Web,1,0,0,0,
S-001022,App,1,1,1,1,
S-001023,Web,1,1,1,1,
S-001024,Web,1,1,0,0,changed_mind
S-001025,Web,1,0,0,0,
S-001026,App,1,1,0,0,shipping_cost
S-001027,Web,1,0,0,0,
S-001028,Web,1,1,0,0,stock_out
S-001029,App,1,1,0,0,payment_fail
S-001030,Web,1,1,1,1,
S-001031,Web,1,0,0,0,
S-001032,Web,1,1,1,1,
S-001033,Web,1,1,1,1,
S-001034,App,1,0,0,0,
S-001035,Web,1,1,1,1,
S-001036,Web,1,1,0,0,changed_mind
S-001037,App,1,0,0,0,
S-001038,App,1,1,1,1,
S-001039,App,1,1,1,1,
S-001040,Store,1,1,0,0,checkout_friction
S-001041,Web,1,1,1,1,
S-001042,Web,1,1,1,1,
S-001043,App,1,0,0,0,
S-001044,App,1,1,0,0,payment_fail
S-001045,Web,1,1,1,1,
S-001046,App,1,1,1,1,
S-001047,Web,1,0,0,0,
S-001048,Web,1,0,0,0,
S-001049,Web,1,1,0,0,changed_mind
S-001050,App,1,0,0,0,
S-001051,App,1,1,0,0,payment_fail
S-001052,Web,1,1,1,1,
S-001053,App,1,1,0,0,stock_out
S-001054,Web,1,0,0,0,
S-001055,Web,1,1,1,1,
S-001056,App,1,0,0,0,
S-001057,Web,1,1,1,1,
S-001058,App,1,1,0,0,payment_fail
S-001059,Store,1,0,0,0,
S-001060,Web,1,0,0,0,
S-001061,Web,1,0,0,0,
S-001062,Web,1,0,0,0,
S-001063,App,1,0,0,0,
S-001064,App,1,1,0,0,checkout_friction
S-001065,App,1,0,0,0,
S-001066,Web,1,1,0,0,payment_fail
S-001067,App,1,1,1,1,
S-001068,Web,1,1,1,1,
S-001069,Web,1,0,0,0,
S-001070,Web,1,1,1,1,
S-001071,Web,1,0,0,0,
S-001072,Web,1,1,0,0,checkout_friction
S-001073,App,1,0,0,0,
S-001074,Web,1,0,0,0,
S-001075,App,1,0,0,0,
S-001076,Web,1,1,0,0,stock_out
S-001077,App,1,1,0,0,changed_mind
S-001078,Store,1,1,1,1,
S-001079,Web,1,0,0,0,
S-001080,Web,1,0,0,0,
S-001081,Web,1,1,1,1,
S-001082,App,1,0,0,0,
S-001083,App,1,1,1,1,
S-001084,Web,1,0,0,0,
S-001085,Store,1,1,1,1,
S-001086,Web,1,0,0,0,
S-001087,Web,1,1,1,1,
S-001088,Web,1,1,1,1,
S-001089,Web,1,0,0,0,
S-001090,Web,1,1,1,1,
S-001091,App,1,0,0,0,
S-001092,Web,1,1,1,1,
S-001093,App,1,0,0,0,
S-001094,Web,1,1,1,1,
S-001095,Web,1,1,1,1,
S-001096,Web,1,0,0,0,
S-001097,App,1,0,0,0,
S-001098,Store,1,0,0,0,
S-001099,App,1,1,1,1,
S-001100,App,1,1,0,0,stock_out
S-001101,Web,1,1,0,0,stock_out
S-001102,App,1,1,0,0,checkout_friction
S-001103,Web,1,1,0,0,payment_fail
S-001104,App,1,0,0,0,
S-001105,Web,1,1,0,0,changed_mind
S-001106,Web,1,1,1,1,
S-001107,Store,1,1,1,1,
S-001108,Web,1,1,1,1,
S-001109,Web,1,1,0,0,payment_fail
S-001110,App,1,1,1,1,
S-001111,Web,1,1,0,0,changed_mind
S-001112,Web,1,1,1,1,
S-001113,App,1,1,1,1,
S-001114,App,1,1,0,0,payment_fail
S-001115,Web,1,0,0,0,
S-001116,Web,1,1,0,0,changed_mind
S-001117,App,1,1,0,0,changed_mind
S-001118,Web,1,1,1,1,
S-001119,App,1,0,0,0,
S-001120,Web,1,1,1,1,
S-001121,Web,1,1,1,1,
S-001122,App,1,1,0,0,shipping_cost
S-001123,App,1,0,0,0,
S-001124,Store,1,1,1,1,
S-001125,Web,1,0,0,0,
S-001126,Web,1,1,0,0,changed_mind
S-001127,Store,1,0,0,0,
S-001128,App,1,1,0,0,stock_out
S-001129,Web,1,1,1,1,
S-001130,App,1,1,0,0,stock_out
S-001131,App,1,0,0,0,
S-001132,Store,1,1,0,0,shipping_cost
S-001133,Web,1,0,0,0,
S-001134,Web,1,1,1,1,
S-001135,Web,1,1,0,0,changed_mind
S-001136,Web,1,1,0,0,checkout_friction
S-001137,App,1,1,0,0,payment_fail
S-001138,Web,1,0,0,0,
S-001139,Store,1,1,1,1,
S-001140,Web,1,1,0,0,payment_fail
S-001141,Web,1,1,1,1,
S-001142,App,1,1,1,1,
S-001143,Store,1,1,1,1,
S-001144,App,1,0,0,0,
S-001145,Store,1,0,0,0,
S-001146,Web,1,1,1,1,
S-001147,Web,1,1,0,0,payment_fail
S-001148,Web,1,1,1,1,
S-001149,App,1,0,0,0,
S-001150,Web,1,0,0,0,
S-001151,App,1,0,0,0,
S-001152,App,1,1,1,1,
S-001153,Web,1,1,0,0,changed_mind
S-001154,Store,1,1,0,0,shipping_cost
S-001155,Store,1,1,0,0,stock_out
S-001156,App,1,1,1,1,
S-001157,Web,1,1,1,1,
S-001158,Web,1,1,1,1,
S-001159,Store,1,1,0,0,changed_mind
S-001160,Web,1,1,1,1,
S-001161,App,1,1,1,1,
S-001162,App,1,0,0,0,
S-001163,App,1,1,1,1,
S-001164,Web,1,1,1,1,
S-001165,App,1,0,0,0,
S-001166,App,1,0,0,0,
S-001167,Web,1,0,0,0,
S-001168,Web,1,1,0,0,shipping_cost
S-001169,Web,1,1,1,1,
S-001170,App,1,1,1,1,
S-001171,Web,1,0,0,0,
S-001172,App,1,1,0,0,checkout_friction
S-001173,Web,1,0,0,0,
S-001174,Web,1,1,1,1,
S-001175,Web,1,1,1,1,
S-001176,App,1,0,0,0,
S-001177,Web,1,1,1,1,
S-001178,Web,1,1,1,1,
S-001179,App,1,1,1,1,
S-001180,Web,1,1,1,1,
S-001181,App,1,1,1,1,
S-001182,App,1,1,0,0,stock_out
S-001183,App,1,0,0,0,
S-001184,Web,1,0,0,0,
S-001185,Web,1,1,1,1,
S-001186,App,1,0,0,0,
S-001187,Web,1,1,0,0,payment_fail
S-001188,Web,1,0,0,0,
S-001189,Web,1,1,1,1,
S-001190,App,1,1,1,1,
S-001191,App,1,1,0,0,shipping_cost
S-001192,App,1,1,1,1,
S-001193,Web,1,0,0,0,
S-001194,Web,1,1,1,1,
S-001195,Web,1,1,0,0,shipping_cost
S-001196,App,1,0,0,0,
S-001197,App,1,1,1,1,
S-001198,Web,1,1,0,0,payment_fail
S-001199,Web,1,1,1,1,
S-001200,Web,1,1,1,1,
S-001201,App,1,1,0,0,payment_fail
S-001202,Web,1,0,0,0,
S-001203,Web,1,1,1,1,
S-001204,Web,1,1,1,1,
S-001205,Web,1,0,0,0,
S-001206,App,1,0,0,0,
S-001207,App,1,1,1,1,
S-001208,Web,1,0,0,0,
S-001209,Web,1,0,0,0,
S-001210,Web,1,1,1,1,
S-001211,Web,1,1,1,1,
S-001212,Web,1,0,0,0,
S-001213,App,1,1,1,1,
S-001214,Web,1,0,0,0,
S-001215,App,1,0,0,0,
S-001216,Web,1,0,0,0,
S-001217,Store,1,1,0,0,checkout_friction
S-001218,Web,1,0,0,0,
S-001219,Web,1,1,0,0,shipping_cost
S-001220,Store,1,0,0,0,
S-001221,App,1,1,1,1,
S-001222,Web,1,0,0,0,
S-001223,Web,1,1,1,1,
S-001224,App,1,1,1,1,
S-001225,Web,1,1,1,1,
S-001226,Web,1,1,0,0,shipping_cost
S-001227,App,1,1,0,0,stock_out
S-001228,Web,1,1,1,1,
S-001229,Web,1,0,0,0,
S-001230,Web,1,1,0,0,changed_mind
S-001231,Web,1,1,1,1,
S-001232,Web,1,1,0,0,checkout_friction
S-001233,Store,1,1,0,0,stock_out
S-001234,Web,1,0,0,0,
S-001235,Web,1,1,0,0,shipping_cost
S-001236,Web,1,1,1,1,
S-001237,App,1,0,0,0,
S-001238,Store,1,1,0,0,shipping_cost
S-001239,Web,1,0,0,0,
S-001240,App,1,0,0,0,
S-001241,App,1,1,0,0,checkout_friction
S-001242,Web,1,1,0,0,stock_out
S-001243,App,1,1,1,1,
S-001244,App,1,1,1,1,
S-001245,Web,1,1,0,0,checkout_friction
S-001246,App,1,0,0,0,
S-001247,Web,1,1,0,0,payment_fail
S-001248,Web,1,1,1,1,
S-001249,Web,1,1,1,1,
S-001250,Web,1,1,1,1,
S-001251,App,1,1,0,0,checkout_friction
S-001252,Web,1,1,1,1,
S-001253,App,1,1,1,1,
S-001254,Web,1,1,1,1,
S-001255,Web,1,0,0,0,
S-001256,Web,1,0,0,0,
S-001257,Web,1,0,0,0,
S-001258,Web,1,1,1,1,
S-001259,Web,1,1,0,0,changed_mind
S-001260,App,1,1,0,0,payment_fail
S-001261,App,1,1,0,0,changed_mind
S-001262,Web,1,1,1,1,
S-001263,Web,1,0,0,0,
S-001264,Store,1,1,1,1,
S-001265,App,1,1,0,0,changed_mind
S-001266,App,1,1,0,0,payment_fail
S-001267,App,1,1,0,0,shipping_cost
S-001268,App,1,1,0,0,stock_out
S-001269,App,1,1,0,0,shipping_cost
S-001270,App,1,1,0,0,shipping_cost
S-001271,Web,1,1,1,1,
S-001272,App,1,1,0,0,shipping_cost
S-001273,Web,1,1,1,1,
S-001274,Store,1,0,0,0,
S-001275,App,1,0,0,0,
S-001276,Web,1,1,1,1,
S-001277,App,1,1,1,1,
S-001278,Web,1,0,0,0,
S-001279,Store,1,1,1,1,
S-001280,Web,1,1,0,0,shipping_cost
S-001281,Web,1,1,1,1,
S-001282,App,1,0,0,0,
S-001283,App,1,1,0,0,checkout_friction
S-001284,App,1,1,1,1,
S-001285,Web,1,0,0,0,
S-001286,Web,1,1,0,0,stock_out
S-001287,Web,1,1,1,1,
S-001288,Store,1,1,0,0,payment_fail
S-001289,App,1,1,1,1,
S-001290,Web,1,1,0,0,checkout_friction
S-001291,App,1,1,0,0,checkout_friction
S-001292,Web,1,0,0,0,
S-001293,Web,1,1,1,1,
S-001294,App,1,1,1,1,
S-001295,Web,1,1,0,0,shipping_cost
S-001296,App,1,1,0,0,stock_out
S-001297,Web,1,0,0,0,
S-001298,Store,1,0,0,0,
S-001299,Web,1,1,0,0,payment_fail
S-001300,Web,1,1,1,1,
S-001301,App,1,1,0,0,checkout_friction
S-001302,Web,1,0,0,0,
S-001303,Web,1,1,0,0,changed_mind
S-001304,Web,1,1,1,1,
S-001305,Store,1,1,1,1,
S-001306,Web,1,0,0,0,
S-001307,Web,1,1,0,0,changed_mind
S-001308,App,1,0,0,0,
S-001309,Web,1,1,1,1,
S-001310,App,1,1,1,1,
S-001311,App,1,0,0,0,
S-001312,App,1,1,0,0,payment_fail
S-001313,App,1,1,0,0,checkout_friction
S-001314,Web,1,1,1,1,
S-001315,Store,1,0,0,0,
S-001316,App,1,1,1,1,
S-001317,Web,1,0,0,0,
S-001318,App,1,0,0,0,
S-001319,Web,1,1,0,0,payment_fail
S-001320,App,1,1,1,1,
S-001321,Store,1,1,1,1,
S-001322,Web,1,1,1,1,
S-001323,App,1,1,0,0,payment_fail
S-001324,Web,1,1,1,1,
S-001325,Web,1,0,0,0,
S-001326,Web,1,1,0,0,payment_fail
S-001327,Web,1,1,0,0,stock_out
S-001328,App,1,1,0,0,payment_fail
S-001329,Web,1,1,1,1,
S-001330,App,1,0,0,0,
S-001331,App,1,1,1,1,
S-001332,App,1,0,0,0,
S-001333,Web,1,1,0,0,checkout_friction
S-001334,Web,1,1,1,1,
S-001335,Store,1,1,0,0,changed_mind
S-001336,Web,1,0,0,0,
S-001337,App,1,1,1,1,
S-001338,Web,1,1,1,1,
S-001339,Web,1,1,0,0,payment_fail
S-001340,Web,1,1,0,0,payment_fail
S-001341,App,1,0,0,0,
S-001342,App,1,1,0,0,payment_fail
S-001343,App,1,1,1,1,
S-001344,Web,1,1,0,0,changed_mind
S-001345,Web,1,0,0,0,
S-001346,Web,1,1,1,1,
S-001347,App,1,1,1,1,
S-001348,Web,1,1,0,0,stock_out
S-001349,App,1,1,1,1,
S-001350,Web,1,0,0,0,
S-001351,Web,1,1,0,0,payment_fail
S-001352,Web,1,1,1,1,
S-001353,App,1,1,0,0,stock_out
S-001354,Web,1,1,0,0,payment_fail
S-001355,Web,1,0,0,0,
S-001356,App,1,1,1,1,
S-001357,Store,1,1,1,1,
S-001358,Web,1,1,0,0,stock_out
S-001359,Web,1,1,1,1,
S-001360,Web,1,1,1,1,
S-001361,Web,1,0,0,0,
S-001362,App,1,1,0,0,checkout_friction
S-001363,Web,1,0,0,0,
S-001364,App,1,1,1,1,
S-001365,App,1,0,0,0,
S-001366,Web,1,1,0,0,stock_out
S-001367,Web,1,0,0,0,
S-001368,Store,1,1,1,1,
S-001369,Web,1,1,0,0,changed_mind
S-001370,App,1,1,0,0,stock_out
S-001371,Web,1,1,1,1,
S-001372,App,1,0,0,0,
S-001373,Store,1,0,0,0,
S-001374,App,1,0,0,0,
S-001375,Store,1,1,0,0,payment_fail
S-001376,App,1,0,0,0,
S-001377,Web,1,0,0,0,
S-001378,Store,1,0,0,0,
S-001379,App,1,0,0,0,
S-001380,Web,1,1,0,0,payment_fail
S-001381,Web,1,0,0,0,
S-001382,App,1,1,0,0,payment_fail
S-001383,Web,1,0,0,0,
S-001384,Store,1,1,1,1,
S-001385,Web,1,1,0,0,changed_mind
S-001386,App,1,1,1,1,
S-001387,App,1,1,0,0,stock_out
S-001388,Web,1,1,0,0,changed_mind
S-001389,App,1,0,0,0,
S-001390,Web,1,1,0,0,checkout_friction
S-001391,App,1,1,1,1,
S-001392,Web,1,1,0,0,payment_fail
S-001393,Web,1,1,1,1,
S-001394,Web,1,0,0,0,
S-001395,App,1,1,0,0,stock_out
S-001396,Web,1,0,0,0,
S-001397,Web,1,0,0,0,
S-001398,Web,1,0,0,0,
S-001399,Store,1,1,0,0,payment_fail
S-001400,Web,1,1,0,0,payment_fail
S-001401,Web,1,1,1,1,
S-001402,Web,1,1,0,0,stock_out
S-001403,Web,1,1,1,1,
S-001404,App,1,0,0,0,
S-001405,Web,1,1,1,1,
S-001406,Web,1,1,1,1,
S-001407,Web,1,0,0,0,
S-001408,Web,1,1,1,1,
S-001409,Web,1,1,0,0,checkout_friction
S-001410,Web,1,0,0,0,
S-001411,App,1,1,1,1,
S-001412,Web,1,1,0,0,changed_mind
S-001413,Web,1,1,1,1,
S-001414,Web,1,0,0,0,
S-001415,Web,1,1,1,1,
S-001416,Web,1,1,1,1,
S-001417,Web,1,1,1,1,
S-001418,Web,1,1,1,1,
S-001419,Web,1,1,1,1,
S-001420,Web,1,1,0,0,payment_fail
S-001421,App,1,1,1,1,
S-001422,Web,1,0,0,0,
S-001423,App,1,1,1,1,
S-001424,Web,1,0,0,0,
S-001425,Web,1,0,0,0,
S-001426,Web,1,0,0,0,
S-001427,Web,1,1,1,1,
S-001428,Web,1,0,0,0,
S-001429,Web,1,1,0,0,changed_mind
S-001430,Web,1,0,0,0,
S-001431,Web,1,1,1,1,
S-001432,Web,1,1,1,1,
S-001433,Web,1,1,1,1,
S-001434,Store,1,1,0,0,payment_fail
S-001435,Web,1,1,0,0,checkout_friction
S-001436,Web,1,1,0,0,stock_out
S-001437,Web,1,1,1,1,
S-001438,Web,1,1,0,0,payment_fail
S-001439,Web,1,1,0,0,payment_fail
S-001440,Web,1,1,1,1,
S-001441,App,1,1,0,0,payment_fail
S-001442,App,1,0,0,0,
S-001443,Store,1,1,0,0,checkout_friction
S-001444,Store,1,1,1,1,
S-001445,Web,1,1,0,0,shipping_cost
S-001446,Web,1,1,1,1,
S-001447,Store,1,1,1,1,
S-001448,App,1,1,0,0,stock_out
S-001449,App,1,1,1,1,
S-001450,Web,1,0,0,0,
S-001451,Web,1,1,0,0,changed_mind
S-001452,Web,1,1,0,0,changed_mind
S-001453,Web,1,1,1,1,
S-001454,Store,1,1,1,1,
S-001455,Web,1,1,1,1,
S-001456,App,1,1,1,1,
S-001457,Store,1,1,0,0,payment_fail
S-001458,Web,1,0,0,0,
S-001459,App,1,1,1,1,
S-001460,App,1,0,0,0,
S-001461,App,1,1,1,1,
S-001462,App,1,1,1,1,
S-001463,Web,1,1,0,0,checkout_friction
S-001464,Web,1,0,0,0,
S-001465,Web,1,0,0,0,
S-001466,Store,1,1,0,0,shipping_cost
S-001467,Web,1,1,0,0,changed_mind
S-001468,Web,1,1,0,0,changed_mind
S-001469,Web,1,1,0,0,changed_mind
S-001470,Web,1,1,1,1,
S-001471,App,1,0,0,0,
S-001472,Web,1,0,0,0,
S-001473,Store,1,1,1,1,
S-001474,App,1,0,0,0,
S-001475,Store,1,0,0,0,
S-001476,Web,1,0,0,0,
S-001477,Web,1,1,0,0,checkout_friction
S-001478,App,1,0,0,0,
S-001479,App,1,0,0,0,
S-001480,Web,1,1,0,0,payment_fail
S-001481,App,1,1,0,0,changed_mind
S-001482,Web,1,1,0,0,shipping_cost
S-001483,Web,1,0,0,0,
S-001484,Web,1,1,1,1,
S-001485,App,1,1,0,0,shipping_cost
S-001486,Store,1,1,0,0,payment_fail
S-001487,App,1,0,0,0,
S-001488,Web,1,1,1,1,
S-001489,Web,1,1,0,0,payment_fail
S-001490,App,1,1,0,0,payment_fail
S-001491,App,1,1,1,1,
S-001492,App,1,1,0,0,shipping_cost
S-001493,App,1,1,1,1,
S-001494,Web,1,1,0,0,shipping_cost
S-001495,Web,1,0,0,0,
S-001496,Store,1,0,0,0,
S-001497,Web,1,1,1,1,
S-001498,Web,1,1,1,1,
S-001499,Web,1,1,0,0,changed_mind
S-001500,Store,1,1,0,0,changed_mind
S-001501,App,1,1,1,1,
S-001502,Web,1,1,0,0,shipping_cost
S-001503,App,1,0,0,0,
S-001504,Web,1,0,0,0,
S-001505,Web,1,1,1,1,
S-001506,Web,1,0,0,0,
S-001507,App,1,0,0,0,
S-001508,App,1,0,0,0,
S-001509,App,1,1,0,0,shipping_cost
S-001510,Web,1,0,0,0,
S-001511,Web,1,1,0,0,payment_fail
S-001512,Web,1,1,0,0,changed_mind
S-001513,App,1,1,0,0,shipping_cost
S-001514,Store,1,1,1,1,
S-001515,App,1,1,0,0,payment_fail
S-001516,Web,1,1,1,1,
S-001517,Web,1,0,0,0,
S-001518,Web,1,0,0,0,
S-001519,App,1,1,1,1,
S-001520,App,1,1,1,1,
S-001521,Web,1,1,0,0,shipping_cost
S-001522,App,1,0,0,0,
S-001523,App,1,1,1,1,
S-001524,App,1,0,0,0,
